text,rt,key_press,block_duration,timing_post_trial,trial_id,trial_type,trial_index,time_elapsed,internal_node_id,exp_id,full_screen,focus_shifts,view_history,mouse_click,stim_duration,exp_stage,stim,coded_response,trial_num,reference,stim_rating,reference_rating,responses,credit_var,subject
,2622.0,,2622.0,500.0,stim,single-stim-button,23,67386,0.0-22.0,dietary_decision,True,0,,Neutral,2622.0,taste_rating,Reeses,0.0,20.0,,,,,,0
,1343.0,,1343.0,500.0,stim,single-stim-button,24,69239,0.0-23.0,dietary_decision,True,0,,Good,1343.0,taste_rating,FlamingCheetos,1.0,21.0,,,,,,0
,1629.0,,1629.0,500.0,stim,single-stim-button,25,71382,0.0-24.0,dietary_decision,True,0,,Bad,1629.0,taste_rating,mixedyogart,-1.0,22.0,,,,,,0
,1379.0,,1379.0,500.0,stim,single-stim-button,26,73263,0.0-25.0,dietary_decision,True,0,,Bad,1379.0,taste_rating,sbcrackers,-1.0,23.0,,,,,,0
,2217.0,,2217.0,500.0,stim,single-stim-button,27,75985,0.0-26.0,dietary_decision,True,0,,Neutral,2217.0,taste_rating,ffraspsorbet,0.0,24.0,,,,,,0
,1543.0,,1543.0,500.0,stim,single-stim-button,28,78044,0.0-27.0,dietary_decision,True,0,,Good,1543.0,taste_rating,FamousAmos,1.0,25.0,,,,,,0
,1656.0,,1656.0,500.0,stim,single-stim-button,29,80204,0.0-28.0,dietary_decision,True,0,,Good,1656.0,taste_rating,butterfinger,1.0,26.0,,,,,,0
,1562.0,,1562.0,500.0,stim,single-stim-button,30,82274,0.0-29.0,dietary_decision,True,0,,Good,1562.0,taste_rating,sbdietbar,1.0,27.0,,,,,,0
,2958.0,,2958.0,500.0,stim,single-stim-button,31,85746,0.0-30.0,dietary_decision,True,0,,Good,2958.0,taste_rating,cookies,1.0,28.0,,,,,,0
,1377.0,,1377.0,500.0,stim,single-stim-button,32,87634,0.0-31.0,dietary_decision,True,0,,Good,1377.0,taste_rating,grannysmith,1.0,29.0,,,,,,0
,2737.0,,2737.0,500.0,stim,single-stim-button,33,90887,0.0-32.0,dietary_decision,True,0,,Good,2737.0,taste_rating,strussel,1.0,30.0,,,,,,0
,1714.0,,1714.0,500.0,stim,single-stim-button,34,93116,0.0-33.0,dietary_decision,True,0,,Neutral,1714.0,taste_rating,ruffles,0.0,31.0,,,,,,0
,1531.0,,1531.0,500.0,stim,single-stim-button,35,95161,0.0-34.0,dietary_decision,True,0,,Very_Good,1531.0,taste_rating,uTwix,2.0,32.0,,,,,,0
,1636.0,,1636.0,500.0,stim,single-stim-button,36,97300,0.0-35.0,dietary_decision,True,0,,Good,1636.0,taste_rating,ChipsAhoy,1.0,33.0,,,,,,0
,3455.0,,3455.0,500.0,stim,single-stim-button,37,101271,0.0-36.0,dietary_decision,True,0,,Very_Bad,3455.0,taste_rating,carrots,-2.0,34.0,,,,,,0
,2078.0,,2078.0,500.0,stim,single-stim-button,38,103852,0.0-37.0,dietary_decision,True,0,,Good,2078.0,taste_rating,laysclassic,1.0,35.0,,,,,,0
,1951.0,,1951.0,500.0,stim,single-stim-button,39,106307,0.0-38.0,dietary_decision,True,0,,Good,1951.0,taste_rating,uToberlorone,1.0,36.0,,,,,,0
,1592.0,,1592.0,500.0,stim,single-stim-button,40,108412,0.0-39.0,dietary_decision,True,0,,Good,1592.0,taste_rating,keeblerfudgestripes,1.0,37.0,,,,,,0
,1986.0,,1986.0,500.0,stim,single-stim-button,41,110904,0.0-40.0,dietary_decision,True,0,,Neutral,1986.0,taste_rating,blueberryyogart,0.0,38.0,,,,,,0
,1303.0,,1303.0,500.0,stim,single-stim-button,42,112710,0.0-41.0,dietary_decision,True,0,,Good,1303.0,taste_rating,Ghiradelli,1.0,39.0,,,,,,0
,1178.0,,1178.0,500.0,stim,single-stim-button,43,114390,0.0-42.0,dietary_decision,True,0,,Good,1178.0,taste_rating,100Grand,1.0,40.0,,,,,,0
,1097.0,,1097.0,500.0,stim,single-stim-button,44,115998,0.0-43.0,dietary_decision,True,0,,Good,1097.0,taste_rating,keeblerrainbow,1.0,41.0,,,,,,0
,1608.0,,1608.0,500.0,stim,single-stim-button,45,118106,0.0-44.0,dietary_decision,True,0,,Bad,1608.0,taste_rating,RiceKrispyTreat,-1.0,42.0,,,,,,0
,3033.0,,3033.0,500.0,stim,single-stim-button,46,121654,0.0-45.0,dietary_decision,True,0,,Bad,3033.0,taste_rating,wheatcrisps,-1.0,43.0,,,,,,0
,2463.0,,2463.0,500.0,stim,single-stim-button,47,124619,0.0-46.0,dietary_decision,True,0,,Very_Good,2463.0,taste_rating,Lindt,2.0,44.0,,,,,,0
,1591.0,,1591.0,500.0,stim,single-stim-button,48,126717,0.0-47.0,dietary_decision,True,0,,Good,1591.0,taste_rating,orangejello,1.0,45.0,,,,,,0
,1319.0,,1319.0,500.0,stim,single-stim-button,49,128550,0.0-48.0,dietary_decision,True,0,,Good,1319.0,taste_rating,strawberries,1.0,46.0,,,,,,0
,1527.0,,1527.0,500.0,stim,single-stim-button,50,130577,0.0-49.0,dietary_decision,True,0,,Neutral,1527.0,taste_rating,slimfastV,0.0,47.0,,,,,,0
,2305.0,,2305.0,500.0,stim,single-stim-button,51,133394,0.0-50.0,dietary_decision,True,0,,Good,2305.0,taste_rating,MrsFields,1.0,48.0,,,,,,0
,1701.0,,1701.0,500.0,stim,single-stim-button,52,135599,0.0-51.0,dietary_decision,True,0,,Good,1701.0,taste_rating,HoHo,1.0,49.0,,,,,,0
,1950.0,,1950.0,500.0,stim,single-stim-button,54,142394,0.0-53.0,dietary_decision,True,0,,Unhealthy,1950.0,health_rating,keeblerfudgestripes,-1.0,0.0,,,,,,0
,2615.0,,2615.0,500.0,stim,single-stim-button,55,145522,0.0-54.0,dietary_decision,True,0,,Healthy,2615.0,health_rating,specialKbar,1.0,1.0,,,,,,0
,1234.0,,1234.0,500.0,stim,single-stim-button,56,147271,0.0-55.0,dietary_decision,True,0,,Very_Healthy,1234.0,health_rating,brocollincauliflower,2.0,2.0,,,,,,0
,2408.0,,2408.0,500.0,stim,single-stim-button,57,150188,0.0-56.0,dietary_decision,True,0,,Healthy,2408.0,health_rating,ffraspsorbet,1.0,3.0,,,,,,0
,1974.0,,1974.0,500.0,stim,single-stim-button,58,152671,0.0-57.0,dietary_decision,True,0,,Very_Healthy,1974.0,health_rating,carrots,2.0,4.0,,,,,,0
,2210.0,,2210.0,500.0,stim,single-stim-button,59,155396,0.0-58.0,dietary_decision,True,0,,Neutral,2210.0,health_rating,strussel,0.0,5.0,,,,,,0
,1655.0,,1655.0,500.0,stim,single-stim-button,60,157555,0.0-59.0,dietary_decision,True,0,,Very_Healthy,1655.0,health_rating,reddelicious,2.0,6.0,,,,,,0
,786.0,,786.0,500.0,stim,single-stim-button,61,158846,0.0-60.0,dietary_decision,True,0,,Very_Healthy,786.0,health_rating,whitegrapes,2.0,7.0,,,,,,0
,1970.0,,1970.0,500.0,stim,single-stim-button,62,161326,0.0-61.0,dietary_decision,True,0,,Unhealthy,1970.0,health_rating,Ghiradelli,-1.0,8.0,,,,,,0
,2359.0,,2359.0,500.0,stim,single-stim-button,63,164194,0.0-62.0,dietary_decision,True,0,,Neutral,2359.0,health_rating,cranberries,0.0,9.0,,,,,,0
,1961.0,,1961.0,500.0,stim,single-stim-button,64,166660,0.0-63.0,dietary_decision,True,0,,Very_Unhealthy,1961.0,health_rating,uToberlorone,-2.0,10.0,,,,,,0
,1556.0,,1556.0,500.0,stim,single-stim-button,65,168721,0.0-64.0,dietary_decision,True,0,,Unhealthy,1556.0,health_rating,ChipsAhoy,-1.0,11.0,,,,,,0
,1280.0,,1280.0,500.0,stim,single-stim-button,66,170507,0.0-65.0,dietary_decision,True,0,,Unhealthy,1280.0,health_rating,FamousAmos,-1.0,12.0,,,,,,0
,1881.0,,1881.0,500.0,stim,single-stim-button,67,172899,0.0-66.0,dietary_decision,True,0,,Unhealthy,1881.0,health_rating,cookiencream,-1.0,13.0,,,,,,0
,1685.0,,1685.0,500.0,stim,single-stim-button,68,175092,0.0-67.0,dietary_decision,True,0,,Very_Healthy,1685.0,health_rating,orange,2.0,14.0,,,,,,0
,2169.0,,2169.0,500.0,stim,single-stim-button,69,177764,0.0-68.0,dietary_decision,True,0,,Healthy,2169.0,health_rating,frozenyogart,1.0,15.0,,,,,,0
,2509.0,,2509.0,500.0,stim,single-stim-button,70,180779,0.0-69.0,dietary_decision,True,0,,Very_Healthy,2509.0,health_rating,redgrapes,2.0,16.0,,,,,,0
,1313.0,,1313.0,500.0,stim,single-stim-button,72,187117,0.0-71.0,dietary_decision,True,0,,Very_Healthy,1313.0,health_rating,strawberries,2.0,18.0,,,,,,0
,1984.0,,1984.0,500.0,stim,single-stim-button,73,189602,0.0-72.0,dietary_decision,True,0,,Healthy,1984.0,health_rating,RiceKrispyTreat,1.0,19.0,,,,,,0
,1953.0,,1953.0,500.0,stim,single-stim-button,74,192060,0.0-73.0,dietary_decision,True,0,,Unhealthy,1953.0,health_rating,Reeses,-1.0,20.0,,,,,,0
,1784.0,,1784.0,500.0,stim,single-stim-button,75,194355,0.0-74.0,dietary_decision,True,0,,Unhealthy,1784.0,health_rating,icecreamsandwich,-1.0,21.0,,,,,,0
,1776.0,,1776.0,500.0,stim,single-stim-button,76,196639,0.0-75.0,dietary_decision,True,0,,Neutral,1776.0,health_rating,orangejello,0.0,22.0,,,,,,0
,1835.0,,1835.0,500.0,stim,single-stim-button,77,198990,0.0-76.0,dietary_decision,True,0,,Healthy,1835.0,health_rating,HoHo,1.0,23.0,,,,,,0
,1910.0,,1910.0,500.0,stim,single-stim-button,78,201405,0.0-77.0,dietary_decision,True,0,,Healthy,1910.0,health_rating,mixedyogart,1.0,24.0,,,,,,0
,1224.0,,1224.0,500.0,stim,single-stim-button,79,203144,0.0-78.0,dietary_decision,True,0,,Very_Healthy,1224.0,health_rating,banana,2.0,25.0,,,,,,0
,1838.0,,1838.0,500.0,stim,single-stim-button,80,205496,0.0-79.0,dietary_decision,True,0,,Very_Unhealthy,1838.0,health_rating,Doritosranch,-2.0,26.0,,,,,,0
,1779.0,,1779.0,500.0,stim,single-stim-button,81,207782,0.0-80.0,dietary_decision,True,0,,Neutral,1779.0,health_rating,MrsFields,0.0,27.0,,,,,,0
,2283.0,,2283.0,500.0,stim,single-stim-button,82,210573,0.0-81.0,dietary_decision,True,0,,Very_Unhealthy,2283.0,health_rating,FlamingCheetos,-2.0,28.0,,,,,,0
,1769.0,,1769.0,500.0,stim,single-stim-button,83,212854,0.0-82.0,dietary_decision,True,0,,Healthy,1769.0,health_rating,sbdietbar,1.0,29.0,,,,,,0
,2299.0,,2299.0,500.0,stim,single-stim-button,84,215665,0.0-83.0,dietary_decision,True,0,,Unhealthy,2299.0,health_rating,Lindt,-1.0,30.0,,,,,,0
,1752.0,,1752.0,500.0,stim,single-stim-button,85,217918,0.0-84.0,dietary_decision,True,0,,Healthy,1752.0,health_rating,raisins,1.0,31.0,,,,,,0
,2013.0,,2013.0,500.0,stim,single-stim-button,86,220440,0.0-85.0,dietary_decision,True,0,,Neutral,2013.0,health_rating,keeblerrainbow,0.0,32.0,,,,,,0
,2196.0,,2196.0,500.0,stim,single-stim-button,87,223144,0.0-86.0,dietary_decision,True,0,,Healthy,2196.0,health_rating,ruffles,1.0,33.0,,,,,,0
,2037.0,,2037.0,500.0,stim,single-stim-button,88,225690,0.0-87.0,dietary_decision,True,0,,Healthy,2037.0,health_rating,cellery,1.0,34.0,,,,,,0
,2118.0,,2118.0,500.0,stim,single-stim-button,89,228322,0.0-88.0,dietary_decision,True,0,,Very_Unhealthy,2118.0,health_rating,Oreos,-2.0,35.0,,,,,,0
,1460.0,,1460.0,500.0,stim,single-stim-button,90,230290,0.0-89.0,dietary_decision,True,0,,Neutral,1460.0,health_rating,slimfastV,0.0,36.0,,,,,,0
,1294.0,,1294.0,500.0,stim,single-stim-button,91,232100,0.0-90.0,dietary_decision,True,0,,Very_Healthy,1294.0,health_rating,grannysmith,2.0,37.0,,,,,,0
,1496.0,,1496.0,500.0,stim,single-stim-button,92,234103,0.0-91.0,dietary_decision,True,0,,Unhealthy,1496.0,health_rating,uTwix,-1.0,38.0,,,,,,0
,1380.0,,1380.0,500.0,stim,single-stim-button,93,235990,0.0-92.0,dietary_decision,True,0,,Unhealthy,1380.0,health_rating,laysclassic,-1.0,39.0,,,,,,0
,2455.0,,2455.0,500.0,stim,single-stim-button,94,238956,0.0-93.0,dietary_decision,True,0,,Healthy,2455.0,health_rating,cherryicecream,1.0,40.0,,,,,,0
,2086.0,,2086.0,500.0,stim,single-stim-button,95,241543,0.0-94.0,dietary_decision,True,0,,Healthy,2086.0,health_rating,wwmuffin,1.0,41.0,,,,,,0
,1570.0,,1570.0,500.0,stim,single-stim-button,96,243622,0.0-95.0,dietary_decision,True,0,,Neutral,1570.0,health_rating,butterfinger,0.0,42.0,,,,,,0
,1085.0,,1085.0,500.0,stim,single-stim-button,97,245214,0.0-96.0,dietary_decision,True,0,,Neutral,1085.0,health_rating,slimfastC,0.0,43.0,,,,,,0
,2179.0,,2179.0,500.0,stim,single-stim-button,98,247908,0.0-97.0,dietary_decision,True,0,,Unhealthy,2179.0,health_rating,cookies,-1.0,44.0,,,,,,0
,1895.0,,1895.0,500.0,stim,single-stim-button,99,250311,0.0-98.0,dietary_decision,True,0,,Healthy,1895.0,health_rating,wwbrownie,1.0,45.0,,,,,,0
,1899.0,,1899.0,500.0,stim,single-stim-button,100,252726,0.0-99.0,dietary_decision,True,0,,Very_Unhealthy,1899.0,health_rating,KitKat,-2.0,46.0,,,,,,0
,1868.0,,1868.0,500.0,stim,single-stim-button,101,255101,0.0-100.0,dietary_decision,True,0,,Healthy,1868.0,health_rating,sbcrackers,1.0,47.0,,,,,,0
,1870.0,,1870.0,500.0,stim,single-stim-button,102,257482,0.0-101.0,dietary_decision,True,0,,Healthy,1870.0,health_rating,blueberryyogart,1.0,48.0,,,,,,0
,1417.0,,1417.0,500.0,stim,single-stim-button,103,259412,0.0-102.0,dietary_decision,True,0,,Healthy,1417.0,health_rating,wheatcrisps,1.0,49.0,,,,,,0
,1331.0,,1331.0,500.0,stim,single-stim-button,106,276093,0.0-105.0,dietary_decision,True,0,,Yes,1331.0,decision,100Grand,1.0,0.0,wwbrownie,"{""taste"":1,""health"":""NaN""}","{""taste"":1,""health"":1}",,,0
,3116.0,,3116.0,500.0,stim,single-stim-button,107,279713,0.0-106.0,dietary_decision,True,0,,Yes,3116.0,decision,Ghiradelli,1.0,1.0,wwbrownie,"{""taste"":1,""health"":-1}","{""taste"":1,""health"":1}",,,0
,1823.0,,1823.0,500.0,stim,single-stim-button,108,282044,0.0-107.0,dietary_decision,True,0,,Yes,1823.0,decision,grannysmith,1.0,2.0,wwbrownie,"{""taste"":1,""health"":2}","{""taste"":1,""health"":1}",,,0
,1199.0,,1199.0,500.0,stim,single-stim-button,109,283747,0.0-108.0,dietary_decision,True,0,,Yes,1199.0,decision,icecreamsandwich,1.0,3.0,wwbrownie,"{""taste"":1,""health"":-1}","{""taste"":1,""health"":1}",,,0
,2567.0,,2567.0,500.0,stim,single-stim-button,110,286829,0.0-109.0,dietary_decision,True,0,,No,2567.0,decision,wheatcrisps,-1.0,4.0,wwbrownie,"{""taste"":-1,""health"":1}","{""taste"":1,""health"":1}",,,0
,2388.0,,2388.0,500.0,stim,single-stim-button,111,289723,0.0-110.0,dietary_decision,True,0,,No,2388.0,decision,slimfastC,-1.0,5.0,wwbrownie,"{""taste"":-1,""health"":0}","{""taste"":1,""health"":1}",,,0
,1337.0,,1337.0,500.0,stim,single-stim-button,112,291572,0.0-111.0,dietary_decision,True,0,,Strong_Yes,1337.0,decision,laysclassic,2.0,6.0,wwbrownie,"{""taste"":1,""health"":-1}","{""taste"":1,""health"":1}",,,0
,1943.0,,1943.0,500.0,stim,single-stim-button,113,294031,0.0-112.0,dietary_decision,True,0,,Strong_No,1943.0,decision,blueberryyogart,-2.0,7.0,wwbrownie,"{""taste"":0,""health"":1}","{""taste"":1,""health"":1}",,,0
,1822.0,,1822.0,500.0,stim,single-stim-button,114,296357,0.0-113.0,dietary_decision,True,0,,Strong_No,1822.0,decision,cellery,-2.0,8.0,wwbrownie,"{""taste"":0,""health"":1}","{""taste"":1,""health"":1}",,,0
,1399.0,,1399.0,500.0,stim,single-stim-button,115,298263,0.0-114.0,dietary_decision,True,0,,Strong_Yes,1399.0,decision,cookiencream,2.0,9.0,wwbrownie,"{""taste"":2,""health"":-1}","{""taste"":1,""health"":1}",,,0
,1463.0,,1463.0,500.0,stim,single-stim-button,116,300228,0.0-115.0,dietary_decision,True,0,,Yes,1463.0,decision,redgrapes,1.0,10.0,wwbrownie,"{""taste"":1,""health"":2}","{""taste"":1,""health"":1}",,,0
,1799.0,,1799.0,500.0,stim,single-stim-button,117,302530,0.0-116.0,dietary_decision,True,0,,No,1799.0,decision,cranberries,-1.0,11.0,wwbrownie,"{""taste"":1,""health"":0}","{""taste"":1,""health"":1}",,,0
,3302.0,,3302.0,500.0,stim,single-stim-button,118,306336,0.0-117.0,dietary_decision,True,0,,Yes,3302.0,decision,sbcrackers,1.0,12.0,wwbrownie,"{""taste"":-1,""health"":1}","{""taste"":1,""health"":1}",,,0
,1589.0,,1589.0,500.0,stim,single-stim-button,119,308427,0.0-118.0,dietary_decision,True,0,,Yes,1589.0,decision,orangejello,1.0,13.0,wwbrownie,"{""taste"":1,""health"":0}","{""taste"":1,""health"":1}",,,0
,2088.0,,2088.0,500.0,stim,single-stim-button,120,311028,0.0-119.0,dietary_decision,True,0,,Yes,2088.0,decision,raisins,1.0,14.0,wwbrownie,"{""taste"":1,""health"":1}","{""taste"":1,""health"":1}",,,0
,1752.0,,1752.0,500.0,stim,single-stim-button,121,313293,0.0-120.0,dietary_decision,True,0,,Neutral,1752.0,decision,ruffles,0.0,15.0,wwbrownie,"{""taste"":0,""health"":1}","{""taste"":1,""health"":1}",,,0
,1648.0,,1648.0,500.0,stim,single-stim-button,122,315446,0.0-121.0,dietary_decision,True,0,,Yes,1648.0,decision,whitegrapes,1.0,16.0,wwbrownie,"{""taste"":1,""health"":2}","{""taste"":1,""health"":1}",,,0
,1417.0,,1417.0,500.0,stim,single-stim-button,123,317368,0.0-122.0,dietary_decision,True,0,,Strong_Yes,1417.0,decision,Oreos,2.0,17.0,wwbrownie,"{""taste"":""NaN"",""health"":-2}","{""taste"":1,""health"":1}",,,0
,2304.0,,2304.0,500.0,stim,single-stim-button,124,320180,0.0-123.0,dietary_decision,True,0,,Neutral,2304.0,decision,cherryicecream,0.0,18.0,wwbrownie,"{""taste"":1,""health"":1}","{""taste"":1,""health"":1}",,,0
,2761.0,,2761.0,500.0,stim,single-stim-button,125,323455,0.0-124.0,dietary_decision,True,0,,Strong_No,2761.0,decision,RiceKrispyTreat,-2.0,19.0,wwbrownie,"{""taste"":-1,""health"":1}","{""taste"":1,""health"":1}",,,0
,1301.0,,1301.0,500.0,stim,single-stim-button,126,325261,0.0-125.0,dietary_decision,True,0,,Yes,1301.0,decision,strawberries,1.0,20.0,wwbrownie,"{""taste"":1,""health"":2}","{""taste"":1,""health"":1}",,,0
,1494.0,,1494.0,500.0,stim,single-stim-button,127,327270,0.0-126.0,dietary_decision,True,0,,Yes,1494.0,decision,orange,1.0,21.0,wwbrownie,"{""taste"":1,""health"":2}","{""taste"":1,""health"":1}",,,0
,2710.0,,2710.0,500.0,stim,single-stim-button,128,330493,0.0-127.0,dietary_decision,True,0,,Yes,2710.0,decision,FamousAmos,1.0,22.0,wwbrownie,"{""taste"":1,""health"":-1}","{""taste"":1,""health"":1}",,,0
,2071.0,,2071.0,500.0,stim,single-stim-button,129,333076,0.0-128.0,dietary_decision,True,0,,Neutral,2071.0,decision,sbdietbar,0.0,23.0,wwbrownie,"{""taste"":1,""health"":1}","{""taste"":1,""health"":1}",,,0
,1239.0,,1239.0,500.0,stim,single-stim-button,130,334828,0.0-129.0,dietary_decision,True,0,,Yes,1239.0,decision,banana,1.0,24.0,wwbrownie,"{""taste"":1,""health"":2}","{""taste"":1,""health"":1}",,,0
,1641.0,,1641.0,500.0,stim,single-stim-button,131,336980,0.0-130.0,dietary_decision,True,0,,No,1641.0,decision,specialKbar,-1.0,25.0,wwbrownie,"{""taste"":0,""health"":1}","{""taste"":1,""health"":1}",,,0
,1590.0,,1590.0,500.0,stim,single-stim-button,132,339086,0.0-131.0,dietary_decision,True,0,,Neutral,1590.0,decision,butterfinger,0.0,26.0,wwbrownie,"{""taste"":1,""health"":0}","{""taste"":1,""health"":1}",,,0
,1448.0,,1448.0,500.0,stim,single-stim-button,133,341042,0.0-132.0,dietary_decision,True,0,,Yes,1448.0,decision,uTwix,1.0,27.0,wwbrownie,"{""taste"":2,""health"":-1}","{""taste"":1,""health"":1}",,,0
,1885.0,,1885.0,500.0,stim,single-stim-button,134,343433,0.0-133.0,dietary_decision,True,0,,No,1885.0,decision,keeblerfudgestripes,-1.0,28.0,wwbrownie,"{""taste"":1,""health"":-1}","{""taste"":1,""health"":1}",,,0
,1265.0,,1265.0,500.0,stim,single-stim-button,135,345209,0.0-134.0,dietary_decision,True,0,,No,1265.0,decision,mixedyogart,-1.0,29.0,wwbrownie,"{""taste"":-1,""health"":1}","{""taste"":1,""health"":1}",,,0
,1819.0,,1819.0,500.0,stim,single-stim-button,136,347535,0.0-135.0,dietary_decision,True,0,,Strong_No,1819.0,decision,brocollincauliflower,-2.0,30.0,wwbrownie,"{""taste"":-2,""health"":2}","{""taste"":1,""health"":1}",,,0
,1554.0,,1554.0,500.0,stim,single-stim-button,137,349598,0.0-136.0,dietary_decision,True,0,,No,1554.0,decision,ffraspsorbet,-1.0,31.0,wwbrownie,"{""taste"":0,""health"":1}","{""taste"":1,""health"":1}",,,0
,1255.0,,1255.0,500.0,stim,single-stim-button,138,351363,0.0-137.0,dietary_decision,True,0,,No,1255.0,decision,Reeses,-1.0,32.0,wwbrownie,"{""taste"":0,""health"":-1}","{""taste"":1,""health"":1}",,,0
,2607.0,,2607.0,500.0,stim,single-stim-button,139,354472,0.0-138.0,dietary_decision,True,0,,Strong_No,2607.0,decision,carrots,-2.0,33.0,wwbrownie,"{""taste"":-2,""health"":2}","{""taste"":1,""health"":1}",,,0
,1995.0,,1995.0,500.0,stim,single-stim-button,140,356973,0.0-139.0,dietary_decision,True,0,,No,1995.0,decision,strussel,-1.0,34.0,wwbrownie,"{""taste"":1,""health"":0}","{""taste"":1,""health"":1}",,,0
,1557.0,,1557.0,500.0,stim,single-stim-button,141,359034,0.0-140.0,dietary_decision,True,0,,Strong_No,1557.0,decision,FlamingCheetos,-2.0,35.0,wwbrownie,"{""taste"":1,""health"":-2}","{""taste"":1,""health"":1}",,,0
,1959.0,,1959.0,500.0,stim,single-stim-button,142,361500,0.0-141.0,dietary_decision,True,0,,No,1959.0,decision,HoHo,-1.0,36.0,wwbrownie,"{""taste"":1,""health"":1}","{""taste"":1,""health"":1}",,,0
,1510.0,,1510.0,500.0,stim,single-stim-button,143,363520,0.0-142.0,dietary_decision,True,0,,No,1510.0,decision,slimfastV,-1.0,37.0,wwbrownie,"{""taste"":0,""health"":0}","{""taste"":1,""health"":1}",,,0
,2002.0,,2002.0,500.0,stim,single-stim-button,144,366034,0.0-143.0,dietary_decision,True,0,,No,2002.0,decision,keeblerrainbow,-1.0,38.0,wwbrownie,"{""taste"":1,""health"":0}","{""taste"":1,""health"":1}",,,0
,2756.0,,2756.0,500.0,stim,single-stim-button,145,369298,0.0-144.0,dietary_decision,True,0,,Yes,2756.0,decision,reddelicious,1.0,39.0,wwbrownie,"{""taste"":1,""health"":2}","{""taste"":1,""health"":1}",,,0
,1630.0,,1630.0,500.0,stim,single-stim-button,146,371442,0.0-145.0,dietary_decision,True,0,,Yes,1630.0,decision,Lindt,1.0,40.0,wwbrownie,"{""taste"":2,""health"":-1}","{""taste"":1,""health"":1}",,,0
,1475.0,,1475.0,500.0,stim,single-stim-button,147,373430,0.0-146.0,dietary_decision,True,0,,Neutral,1475.0,decision,MrsFields,0.0,41.0,wwbrownie,"{""taste"":1,""health"":0}","{""taste"":1,""health"":1}",,,0
