"text","rt","key_press","block_duration","timing_post_trial","trial_id","trial_type","trial_index","time_elapsed","internal_node_id","exp_id","full_screen","focus_shifts","view_history","mouse_click","stim_duration","exp_stage","stim","coded_response","trial_num","reference","stim_rating","reference_rating","responses","credit_var"
"","1651","","1651","500","stim","single-stim-button","41","82087","0.0-40.0","dietary_decision","true","0","","Neutral","1651","taste_rating","ffraspsorbet","0","38","","","","",""
"","1786","","1786","500","stim","single-stim-button","42","84375","0.0-41.0","dietary_decision","true","0","","Good","1786","taste_rating","butterfinger","1","39","","","","",""
"","1158","","1158","500","stim","single-stim-button","43","86034","0.0-42.0","dietary_decision","true","0","","Very_Good","1158","taste_rating","wwmuffin","2","40","","","","",""
"","1689","","1689","500","stim","single-stim-button","44","88225","0.0-43.0","dietary_decision","true","0","","Neutral","1689","taste_rating","blueberryyogart","0","41","","","","",""
"","981","","981","500","stim","single-stim-button","45","89708","0.0-44.0","dietary_decision","true","0","","Good","981","taste_rating","FamousAmos","1","42","","","","",""
"","2143","","2143","500","stim","single-stim-button","46","92353","0.0-45.0","dietary_decision","true","0","","Good","2143","taste_rating","cellery","1","43","","","","",""
"","1664","","1664","500","stim","single-stim-button","47","94519","0.0-46.0","dietary_decision","true","0","","Neutral","1664","taste_rating","frozenyogart","0","44","","","","",""
"","2016","","2016","500","stim","single-stim-button","48","97037","0.0-47.0","dietary_decision","true","0","","Good","2016","taste_rating","Ghiradelli","1","45","","","","",""
"","972","","972","500","stim","single-stim-button","49","98510","0.0-48.0","dietary_decision","true","0","","Good","972","taste_rating","icecreamsandwich","1","46","","","","",""
"","1779","","1779","500","stim","single-stim-button","50","100791","0.0-49.0","dietary_decision","true","0","","Good","1779","taste_rating","redgrapes","1","47","","","","",""
"","1488","","1488","500","stim","single-stim-button","51","102781","0.0-50.0","dietary_decision","true","0","","Good","1488","taste_rating","Reeses","1","48","","","","",""
"","1344","","1344","500","stim","single-stim-button","52","104626","0.0-51.0","dietary_decision","true","0","","Neutral","1344","taste_rating","raisins","0","49","","","","",""
"<div class = centerbox><p class = ""center-block-text"">In the next block of trials, rate the healthiness of each food item without regard for its taste. Press <strong>enter</strong> to begin.</p></div>","14691","13","14691","500","start_health","poldrack-text","53","119818","0.0-52.0","dietary_decision","true","0","","","","","","","","","","","",""
"","2333","","2333","500","stim","single-stim-button","54","122653","0.0-53.0","dietary_decision","true","0","","Unhealthy","2333","health_rating","cherryicecream","-1","0","","","","",""
"","729","","729","500","stim","single-stim-button","55","123883","0.0-54.0","dietary_decision","true","0","","Unhealthy","729","health_rating","sbdietbar","-1","1","","","","",""
"","1093","","1093","500","stim","single-stim-button","56","125478","0.0-55.0","dietary_decision","true","0","","Unhealthy","1093","health_rating","icecreamsandwich","-1","2","","","","",""
"","1568","","1568","500","stim","single-stim-button","57","127548","0.0-56.0","dietary_decision","true","0","","Unhealthy","1568","health_rating","ruffles","-1","3","","","","",""
"","1636","","1636","500","stim","single-stim-button","58","129684","0.0-57.0","dietary_decision","true","0","","Neutral","1636","health_rating","orangejello","0","4","","","","",""
"","980","","980","500","stim","single-stim-button","59","131166","0.0-58.0","dietary_decision","true","0","","Unhealthy","980","health_rating","butterfinger","-1","5","","","","",""
"","1522","","1522","500","stim","single-stim-button","60","133188","0.0-59.0","dietary_decision","true","0","","Very_Healthy","1522","health_rating","orange","2","6","","","","",""
"","1416","","1416","500","stim","single-stim-button","61","135105","0.0-60.0","dietary_decision","true","0","","Neutral","1416","health_rating","raisins","0","7","","","","",""
"","1117","","1117","500","stim","single-stim-button","62","136724","0.0-61.0","dietary_decision","true","0","","Unhealthy","1117","health_rating","frozenyogart","-1","8","","","","",""
"","3438","","3438","500","stim","single-stim-button","63","140663","0.0-62.0","dietary_decision","true","0","","Neutral","3438","health_rating","specialKbar","0","9","","","","",""
"","1221","","1221","500","stim","single-stim-button","64","142387","0.0-63.0","dietary_decision","true","0","","Unhealthy","1221","health_rating","KitKat","-1","10","","","","",""
"","1150","","1150","500","stim","single-stim-button","65","144039","0.0-64.0","dietary_decision","true","0","","Unhealthy","1150","health_rating","slimfastV","-1","11","","","","",""
"","1116","","1116","500","stim","single-stim-button","66","145656","0.0-65.0","dietary_decision","true","0","","Unhealthy","1116","health_rating","HoHo","-1","12","","","","",""
"","1667","","1667","500","stim","single-stim-button","67","147824","0.0-66.0","dietary_decision","true","0","","Unhealthy","1667","health_rating","MrsFields","-1","13","","","","",""
"","2477","","2477","500","stim","single-stim-button","68","150803","0.0-67.0","dietary_decision","true","0","","Unhealthy","2477","health_rating","strussel","-1","14","","","","",""
"","1740","","1740","500","stim","single-stim-button","69","153043","0.0-68.0","dietary_decision","true","0","","Neutral","1740","health_rating","cranberries","0","15","","","","",""
"","1780","","1780","500","stim","single-stim-button","70","155325","0.0-69.0","dietary_decision","true","0","","Neutral","1780","health_rating","keeblerfudgestripes","0","16","","","","",""
"","1304","","1304","500","stim","single-stim-button","71","157130","0.0-70.0","dietary_decision","true","0","","Healthy","1304","health_rating","strawberries","1","17","","","","",""
"","1277","","1277","500","stim","single-stim-button","72","158908","0.0-71.0","dietary_decision","true","0","","Unhealthy","1277","health_rating","uToberlorone","-1","18","","","","",""
"","283","","283","500","stim","single-stim-button","73","159693","0.0-72.0","dietary_decision","true","0","","Healthy","283","health_rating","wheatcrisps","1","19","","","","",""
"","1021","","1021","500","stim","single-stim-button","74","161216","0.0-73.0","dietary_decision","true","0","","Healthy","1021","health_rating","whitegrapes","1","20","","","","",""
"","1027","","1027","500","stim","single-stim-button","75","162744","0.0-74.0","dietary_decision","true","0","","Unhealthy","1027","health_rating","cookies","-1","21","","","","",""
"","963","","963","500","stim","single-stim-button","76","164209","0.0-75.0","dietary_decision","true","0","","Healthy","963","health_rating","redgrapes","1","22","","","","",""
"","1505","","1505","500","stim","single-stim-button","77","166216","0.0-76.0","dietary_decision","true","0","","Neutral","1505","health_rating","keeblerrainbow","0","23","","","","",""
"","1207","","1207","500","stim","single-stim-button","78","167923","0.0-77.0","dietary_decision","true","0","","Neutral","1207","health_rating","sbcrackers","0","24","","","","",""
"","1287","","1287","500","stim","single-stim-button","79","169712","0.0-78.0","dietary_decision","true","0","","Unhealthy","1287","health_rating","Ghiradelli","-1","25","","","","",""
"","1058","","1058","500","stim","single-stim-button","80","171272","0.0-79.0","dietary_decision","true","0","","Unhealthy","1058","health_rating","laysclassic","-1","26","","","","",""
"","1684","","1684","500","stim","single-stim-button","81","173457","0.0-80.0","dietary_decision","true","0","","Unhealthy","1684","health_rating","ffraspsorbet","-1","27","","","","",""
"","2119","","2119","500","stim","single-stim-button","82","176077","0.0-81.0","dietary_decision","true","0","","Neutral","2119","health_rating","brocollincauliflower","0","28","","","","",""
"","1442","","1442","500","stim","single-stim-button","83","178021","0.0-82.0","dietary_decision","true","0","","Unhealthy","1442","health_rating","ChipsAhoy","-1","29","","","","",""
"","1343","","1343","500","stim","single-stim-button","84","179865","0.0-83.0","dietary_decision","true","0","","Unhealthy","1343","health_rating","Oreos","-1","30","","","","",""
"","1619","","1619","500","stim","single-stim-button","85","181985","0.0-84.0","dietary_decision","true","0","","Unhealthy","1619","health_rating","FlamingCheetos","-1","31","","","","",""
"","1003","","1003","500","stim","single-stim-button","86","183490","0.0-85.0","dietary_decision","true","0","","Unhealthy","1003","health_rating","Lindt","-1","32","","","","",""
"","1424","","1424","500","stim","single-stim-button","87","185415","0.0-86.0","dietary_decision","true","0","","Very_Healthy","1424","health_rating","grannysmith","2","33","","","","",""
"","1571","","1571","500","stim","single-stim-button","88","187488","0.0-87.0","dietary_decision","true","0","","Unhealthy","1571","health_rating","FamousAmos","-1","34","","","","",""
"","1770","","1770","500","stim","single-stim-button","89","189760","0.0-88.0","dietary_decision","true","0","","Unhealthy","1770","health_rating","Doritosranch","-1","35","","","","",""
"","2719","","2719","500","stim","single-stim-button","90","192981","0.0-89.0","dietary_decision","true","0","","Healthy","2719","health_rating","mixedyogart","1","36","","","","",""
"","2160","","2160","500","stim","single-stim-button","91","195642","0.0-90.0","dietary_decision","true","0","","Unhealthy","2160","health_rating","wwmuffin","-1","37","","","","",""
"","1320","","1320","500","stim","single-stim-button","92","197462","0.0-91.0","dietary_decision","true","0","","Unhealthy","1320","health_rating","100Grand","-1","38","","","","",""
"","818","","818","500","stim","single-stim-button","93","198782","0.0-92.0","dietary_decision","true","0","","Unhealthy","818","health_rating","Reeses","-1","39","","","","",""
"","784","","784","500","stim","single-stim-button","94","200067","0.0-93.0","dietary_decision","true","0","","Unhealthy","784","health_rating","uTwix","-1","40","","","","",""
"","1375","","1375","500","stim","single-stim-button","95","201944","0.0-94.0","dietary_decision","true","0","","Very_Unhealthy","1375","health_rating","cellery","-2","41","","","","",""
"","1537","","1537","500","stim","single-stim-button","96","203984","0.0-95.0","dietary_decision","true","0","","Very_Healthy","1537","health_rating","banana","2","42","","","","",""
"","1418","","1418","500","stim","single-stim-button","97","205903","0.0-96.0","dietary_decision","true","0","","Very_Unhealthy","1418","health_rating","wwbrownie","-2","43","","","","",""
"","2451","","2451","500","stim","single-stim-button","98","208855","0.0-97.0","dietary_decision","true","0","","Neutral","2451","health_rating","RiceKrispyTreat","0","44","","","","",""
"","1246","","1246","500","stim","single-stim-button","99","210601","0.0-98.0","dietary_decision","true","0","","Unhealthy","1246","health_rating","slimfastC","-1","45","","","","",""
"","2452","","2452","500","stim","single-stim-button","100","213555","0.0-99.0","dietary_decision","true","0","","Unhealthy","2452","health_rating","blueberryyogart","-1","46","","","","",""
"","2558","","2558","500","stim","single-stim-button","101","216614","0.0-100.0","dietary_decision","true","0","","Very_Unhealthy","2558","health_rating","cookiencream","-2","47","","","","",""
"","1352","","1352","500","stim","single-stim-button","102","218467","0.0-101.0","dietary_decision","true","0","","Very_Healthy","1352","health_rating","reddelicious","2","48","","","","",""
"","2701","","2701","500","stim","single-stim-button","103","221671","0.0-102.0","dietary_decision","true","0","","Healthy","2701","health_rating","carrots","1","49","","","","",""
"","","","","","setup test","call-function","104","222194","0.0-103.0","dietary_decision","true","0","","","","","","","","","","","",""
"<div class = dd_centerbox><p class = ""block-text"">In the next block of trials you should choose whether you would rather eat the food shown on each trial OR the food shown below. You will select response from ""Strong No"", ""No"", ""Neutral"", ""Yes"" and ""Strong Yes"". ""No"" means that you would rather eat the food below, while ""Yes"" means you would rather eat the food displayed on that trial.</p><p class = block-text>Take these decisions seriously. Imagine that at the end of the experiment you had to eat the food you chose in one random decision.</p><p class = block-text>Press <strong>enter</strong> to begin.</p></div></div><div class = dd_referenceBox><img class = dd_Stim src = /static/experiments/dietary_decision/images/Lindt.bmp </img></div>","5800","13","5800","500","decision_text","poldrack-text","105","227995","0.0-104.0","dietary_decision","true","0","","","","","","","","","","","",""
"","2281","","2281","500","stim","single-stim-button","106","230777","0.0-105.0","dietary_decision","true","0","","Neutral","2281","decision","keeblerrainbow","0","0","Lindt","{""taste"":1,""health"":0}","{""taste"":1,""health"":-1}","",""
"","1701","","1701","500","stim","single-stim-button","107","232979","0.0-106.0","dietary_decision","true","0","","Neutral","1701","decision","cranberries","0","1","Lindt","{""taste"":-1,""health"":0}","{""taste"":1,""health"":-1}","",""
"","1521","","1521","500","stim","single-stim-button","108","235002","0.0-107.0","dietary_decision","true","0","","Yes","1521","decision","RiceKrispyTreat","1","2","Lindt","{""taste"":1,""health"":0}","{""taste"":1,""health"":-1}","",""
"","932","","932","500","stim","single-stim-button","109","236436","0.0-108.0","dietary_decision","true","0","","Yes","932","decision","whitegrapes","1","3","Lindt","{""taste"":2,""health"":1}","{""taste"":1,""health"":-1}","",""
"","2653","","2653","500","stim","single-stim-button","110","239591","0.0-109.0","dietary_decision","true","0","","No","2653","decision","wheatcrisps","-1","4","Lindt","{""taste"":0,""health"":1}","{""taste"":1,""health"":-1}","",""
"","1244","","1244","500","stim","single-stim-button","111","241335","0.0-110.0","dietary_decision","true","0","","No","1244","decision","cellery","-1","5","Lindt","{""taste"":1,""health"":-2}","{""taste"":1,""health"":-1}","",""
"","2108","","2108","500","stim","single-stim-button","112","243944","0.0-111.0","dietary_decision","true","0","","No","2108","decision","sbdietbar","-1","6","Lindt","{""taste"":-1,""health"":-1}","{""taste"":1,""health"":-1}","",""
"","1319","","1319","500","stim","single-stim-button","113","245764","0.0-112.0","dietary_decision","true","0","","Strong_No","1319","decision","KitKat","-2","7","Lindt","{""taste"":1,""health"":-1}","{""taste"":1,""health"":-1}","",""
"","1310","","1310","500","stim","single-stim-button","114","247575","0.0-113.0","dietary_decision","true","0","","Strong_No","1310","decision","specialKbar","-2","8","Lindt","{""taste"":1,""health"":0}","{""taste"":1,""health"":-1}","",""
"","1465","","1465","500","stim","single-stim-button","115","249542","0.0-114.0","dietary_decision","true","0","","No","1465","decision","blueberryyogart","-1","9","Lindt","{""taste"":0,""health"":-1}","{""taste"":1,""health"":-1}","",""
"","1230","","1230","500","stim","single-stim-button","116","251273","0.0-115.0","dietary_decision","true","0","","Yes","1230","decision","strussel","1","10","Lindt","{""taste"":1,""health"":-1}","{""taste"":1,""health"":-1}","",""
"","1196","","1196","500","stim","single-stim-button","117","252972","0.0-116.0","dietary_decision","true","0","","Yes","1196","decision","MrsFields","1","11","Lindt","{""taste"":1,""health"":-1}","{""taste"":1,""health"":-1}","",""
"","1789","","1789","500","stim","single-stim-button","118","255262","0.0-117.0","dietary_decision","true","0","","No","1789","decision","cookiencream","-1","12","Lindt","{""taste"":1,""health"":-2}","{""taste"":1,""health"":-1}","",""
"","1545","","1545","500","stim","single-stim-button","119","257309","0.0-118.0","dietary_decision","true","0","","No","1545","decision","slimfastC","-1","13","Lindt","{""taste"":1,""health"":-1}","{""taste"":1,""health"":-1}","",""
"","1685","","1685","500","stim","single-stim-button","120","259494","0.0-119.0","dietary_decision","true","0","","Yes","1685","decision","Oreos","1","14","Lindt","{""taste"":1,""health"":-1}","{""taste"":1,""health"":-1}","",""
"","1134","","1134","500","stim","single-stim-button","121","261128","0.0-120.0","dietary_decision","true","0","","Yes","1134","decision","FamousAmos","1","15","Lindt","{""taste"":1,""health"":-1}","{""taste"":1,""health"":-1}","",""
"","889","","889","500","stim","single-stim-button","122","262520","0.0-121.0","dietary_decision","true","0","","Yes","889","decision","sbcrackers","1","16","Lindt","{""taste"":0,""health"":0}","{""taste"":1,""health"":-1}","",""
"","857","","857","500","stim","single-stim-button","123","263879","0.0-122.0","dietary_decision","true","0","","Strong_Yes","857","decision","banana","2","17","Lindt","{""taste"":1,""health"":2}","{""taste"":1,""health"":-1}","",""
"","721","","721","500","stim","single-stim-button","124","265101","0.0-123.0","dietary_decision","true","0","","Strong_Yes","721","decision","strawberries","2","18","Lindt","{""taste"":1,""health"":1}","{""taste"":1,""health"":-1}","",""
"","1101","","1101","500","stim","single-stim-button","125","266703","0.0-124.0","dietary_decision","true","0","","Yes","1101","decision","carrots","1","19","Lindt","{""taste"":0,""health"":1}","{""taste"":1,""health"":-1}","",""
"","882","","882","500","stim","single-stim-button","126","268085","0.0-125.0","dietary_decision","true","0","","Strong_Yes","882","decision","reddelicious","2","20","Lindt","{""taste"":2,""health"":2}","{""taste"":1,""health"":-1}","",""
"","1449","","1449","500","stim","single-stim-button","127","270037","0.0-126.0","dietary_decision","true","0","","No","1449","decision","slimfastV","-1","21","Lindt","{""taste"":0,""health"":-1}","{""taste"":1,""health"":-1}","",""
"","954","","954","500","stim","single-stim-button","128","271493","0.0-127.0","dietary_decision","true","0","","Strong_No","954","decision","butterfinger","-2","22","Lindt","{""taste"":1,""health"":-1}","{""taste"":1,""health"":-1}","",""
"","1278","","1278","500","stim","single-stim-button","129","273273","0.0-128.0","dietary_decision","true","0","","No","1278","decision","wwmuffin","-1","23","Lindt","{""taste"":2,""health"":-1}","{""taste"":1,""health"":-1}","",""
"","2283","","2283","500","stim","single-stim-button","130","276057","0.0-129.0","dietary_decision","true","0","","Strong_No","2283","decision","cherryicecream","-2","24","Lindt","{""taste"":1,""health"":-1}","{""taste"":1,""health"":-1}","",""
"","1147","","1147","500","stim","single-stim-button","131","277706","0.0-130.0","dietary_decision","true","0","","No","1147","decision","uToberlorone","-1","25","Lindt","{""taste"":0,""health"":-1}","{""taste"":1,""health"":-1}","",""
"","2128","","2128","500","stim","single-stim-button","132","280335","0.0-131.0","dietary_decision","true","0","","No","2128","decision","raisins","-1","26","Lindt","{""taste"":0,""health"":0}","{""taste"":1,""health"":-1}","",""
"","2113","","2113","500","stim","single-stim-button","133","282949","0.0-132.0","dietary_decision","true","0","","Yes","2113","decision","mixedyogart","1","27","Lindt","{""taste"":0,""health"":1}","{""taste"":1,""health"":-1}","",""
"","1587","","1587","500","stim","single-stim-button","134","285037","0.0-133.0","dietary_decision","true","0","","No","1587","decision","orangejello","-1","28","Lindt","{""taste"":0,""health"":0}","{""taste"":1,""health"":-1}","",""
"","1578","","1578","500","stim","single-stim-button","135","287116","0.0-134.0","dietary_decision","true","0","","Strong_Yes","1578","decision","orange","2","29","Lindt","{""taste"":2,""health"":2}","{""taste"":1,""health"":-1}","",""
"","1341","","1341","500","stim","single-stim-button","136","288958","0.0-135.0","dietary_decision","true","0","","No","1341","decision","100Grand","-1","30","Lindt","{""taste"":1,""health"":-1}","{""taste"":1,""health"":-1}","",""
"","2025","","2025","500","stim","single-stim-button","137","291485","0.0-136.0","dietary_decision","true","0","","No","2025","decision","ruffles","-1","31","Lindt","{""taste"":0,""health"":-1}","{""taste"":1,""health"":-1}","",""
"","1341","","1341","500","stim","single-stim-button","138","293328","0.0-137.0","dietary_decision","true","0","","No","1341","decision","cookies","-1","32","Lindt","{""taste"":-1,""health"":-1}","{""taste"":1,""health"":-1}","",""
"","1304","","1304","500","stim","single-stim-button","139","295134","0.0-138.0","dietary_decision","true","0","","No","1304","decision","HoHo","-1","33","Lindt","{""taste"":0,""health"":-1}","{""taste"":1,""health"":-1}","",""
"","924","","924","500","stim","single-stim-button","140","296559","0.0-139.0","dietary_decision","true","0","","Yes","924","decision","redgrapes","1","34","Lindt","{""taste"":1,""health"":1}","{""taste"":1,""health"":-1}","",""
"","1140","","1140","500","stim","single-stim-button","141","298201","0.0-140.0","dietary_decision","true","0","","No","1140","decision","laysclassic","-1","35","Lindt","{""taste"":1,""health"":-1}","{""taste"":1,""health"":-1}","",""
"","1440","","1440","500","stim","single-stim-button","142","300143","0.0-141.0","dietary_decision","true","0","","No","1440","decision","ChipsAhoy","-1","36","Lindt","{""taste"":2,""health"":-1}","{""taste"":1,""health"":-1}","",""
"","736","","736","500","stim","single-stim-button","143","301380","0.0-142.0","dietary_decision","true","0","","No","736","decision","uTwix","-1","37","Lindt","{""taste"":1,""health"":-1}","{""taste"":1,""health"":-1}","",""
"","1214","","1214","500","stim","single-stim-button","144","303095","0.0-143.0","dietary_decision","true","0","","Strong_No","1214","decision","Doritosranch","-2","38","Lindt","{""taste"":1,""health"":-1}","{""taste"":1,""health"":-1}","",""
"","2007","","2007","500","stim","single-stim-button","145","305604","0.0-144.0","dietary_decision","true","0","","Yes","2007","decision","brocollincauliflower","1","39","Lindt","{""taste"":1,""health"":0}","{""taste"":1,""health"":-1}","",""
"","1706","","1706","500","stim","single-stim-button","146","307812","0.0-145.0","dietary_decision","true","0","","Yes","1706","decision","frozenyogart","1","40","Lindt","{""taste"":0,""health"":-1}","{""taste"":1,""health"":-1}","",""
"","1619","","1619","500","stim","single-stim-button","147","309933","0.0-146.0","dietary_decision","true","0","","Yes","1619","decision","grannysmith","1","41","Lindt","{""taste"":1,""health"":2}","{""taste"":1,""health"":-1}","",""
"","2168","","2168","500","stim","single-stim-button","148","312603","0.0-147.0","dietary_decision","true","0","","No","2168","decision","ffraspsorbet","-1","42","Lindt","{""taste"":0,""health"":-1}","{""taste"":1,""health"":-1}","",""
"","1213","","1213","500","stim","single-stim-button","149","314317","0.0-148.0","dietary_decision","true","0","","No","1213","decision","FlamingCheetos","-1","43","Lindt","{""taste"":1,""health"":-1}","{""taste"":1,""health"":-1}","",""
"","1205","","1205","500","stim","single-stim-button","150","316024","0.0-149.0","dietary_decision","true","0","","No","1205","decision","icecreamsandwich","-1","44","Lindt","{""taste"":1,""health"":-1}","{""taste"":1,""health"":-1}","",""
"","1165","","1165","500","stim","single-stim-button","151","317691","0.0-150.0","dietary_decision","true","0","","Yes","1165","decision","wwbrownie","1","45","Lindt","{""taste"":0,""health"":-2}","{""taste"":1,""health"":-1}","",""
"","1344","","1344","500","stim","single-stim-button","152","319537","0.0-151.0","dietary_decision","true","0","","Neutral","1344","decision","keeblerfudgestripes","0","46","Lindt","{""taste"":1,""health"":0}","{""taste"":1,""health"":-1}","",""
"","1011","","1011","500","stim","single-stim-button","153","321050","0.0-152.0","dietary_decision","true","0","","No","1011","decision","Ghiradelli","-1","47","Lindt","{""taste"":1,""health"":-1}","{""taste"":1,""health"":-1}","",""
"","1156","","1156","500","stim","single-stim-button","154","322707","0.0-153.0","dietary_decision","true","0","","No","1156","decision","Reeses","-1","48","Lindt","{""taste"":1,""health"":-1}","{""taste"":1,""health"":-1}","",""
"","6112","","","","post task questions","survey-text","155","329327","0.0-154.0","dietary_decision","true","0","","","","","","","","","","","{""Q0"":"""",""Q1"":""""}",""
