"text","rt","key_press","block_duration","timing_post_trial","trial_id","trial_type","trial_index","time_elapsed","internal_node_id","exp_id","full_screen","focus_shifts","view_history","mouse_click","stim_duration","exp_stage","stim","coded_response","trial_num","reference","stim_rating","reference_rating","responses","credit_var"
"","2475","","2475","500","stim","single-stim-button","14","60452","0.0-13.0","dietary_decision","true","0","","Healthy","2475","health_rating","ffraspsorbet","1","11","","","","",""
"","1769","","1769","500","stim","single-stim-button","15","62728","0.0-14.0","dietary_decision","true","0","","Unhealthy","1769","health_rating","wwmuffin","-1","12","","","","",""
"","2245","","2245","500","stim","single-stim-button","16","65475","0.0-15.0","dietary_decision","true","0","","Unhealthy","2245","health_rating","FamousAmos","-1","13","","","","",""
"","1488","","1488","500","stim","single-stim-button","17","67465","0.0-16.0","dietary_decision","true","0","","Unhealthy","1488","health_rating","Oreos","-1","14","","","","",""
"","2234","","2234","500","stim","single-stim-button","18","70205","0.0-17.0","dietary_decision","true","0","","Unhealthy","2234","health_rating","icecreamsandwich","-1","15","","","","",""
"","2114","","2114","500","stim","single-stim-button","19","72833","0.0-18.0","dietary_decision","true","0","","Healthy","2114","health_rating","slimfastC","1","16","","","","",""
"","1718","","1718","500","stim","single-stim-button","20","75065","0.0-19.0","dietary_decision","true","0","","Very_Healthy","1718","health_rating","whitegrapes","2","17","","","","",""
"","1646","","1646","500","stim","single-stim-button","21","77211","0.0-20.0","dietary_decision","true","0","","Unhealthy","1646","health_rating","keeblerrainbow","-1","18","","","","",""
"","1839","","1839","500","stim","single-stim-button","22","79558","0.0-21.0","dietary_decision","true","0","","Unhealthy","1839","health_rating","Doritosranch","-1","19","","","","",""
"","2627","","2627","500","stim","single-stim-button","23","82691","0.0-22.0","dietary_decision","true","0","","Healthy","2627","health_rating","wheatcrisps","1","20","","","","",""
"","1382","","1382","500","stim","single-stim-button","24","84580","0.0-23.0","dietary_decision","true","0","","Very_Healthy","1382","health_rating","grannysmith","2","21","","","","",""
"","2843","","2843","500","stim","single-stim-button","25","87926","0.0-24.0","dietary_decision","true","0","","Neutral","2843","health_rating","slimfastV","0","22","","","","",""
"","1469","","1469","500","stim","single-stim-button","26","89910","0.0-25.0","dietary_decision","true","0","","Unhealthy","1469","health_rating","butterfinger","-1","23","","","","",""
"","1749","","1749","500","stim","single-stim-button","27","92174","0.0-26.0","dietary_decision","true","0","","Very_Healthy","1749","health_rating","cellery","2","24","","","","",""
"","1847","","1847","500","stim","single-stim-button","28","94534","0.0-27.0","dietary_decision","true","0","","Neutral","1847","health_rating","Lindt","0","25","","","","",""
"","2211","","2211","500","stim","single-stim-button","29","97247","0.0-28.0","dietary_decision","true","0","","Neutral","2211","health_rating","cookies","0","26","","","","",""
"","2050","","2050","500","stim","single-stim-button","30","99800","0.0-29.0","dietary_decision","true","0","","Healthy","2050","health_rating","mixedyogart","1","27","","","","",""
"","1717","","1717","500","stim","single-stim-button","31","102021","0.0-30.0","dietary_decision","true","0","","Unhealthy","1717","health_rating","uToberlorone","-1","28","","","","",""
"","2645","","2645","500","stim","single-stim-button","32","105167","0.0-31.0","dietary_decision","true","0","","Healthy","2645","health_rating","brocollincauliflower","1","29","","","","",""
"","1704","","1704","500","stim","single-stim-button","33","107386","0.0-32.0","dietary_decision","true","0","","Unhealthy","1704","health_rating","ChipsAhoy","-1","30","","","","",""
"","1612","","1612","500","stim","single-stim-button","34","109512","0.0-33.0","dietary_decision","true","0","","Very_Healthy","1612","health_rating","orange","2","31","","","","",""
"","1871","","1871","500","stim","single-stim-button","35","111887","0.0-34.0","dietary_decision","true","0","","Healthy","1871","health_rating","sbcrackers","1","32","","","","",""
"","2194","","2194","500","stim","single-stim-button","36","114596","0.0-35.0","dietary_decision","true","0","","Neutral","2194","health_rating","cookiencream","0","33","","","","",""
"","1709","","1709","500","stim","single-stim-button","37","116813","0.0-36.0","dietary_decision","true","0","","Healthy","1709","health_rating","carrots","1","34","","","","",""
"","1840","","1840","500","stim","single-stim-button","38","119160","0.0-37.0","dietary_decision","true","0","","Unhealthy","1840","health_rating","Ghiradelli","-1","35","","","","",""
"","2326","","2326","500","stim","single-stim-button","39","121997","0.0-38.0","dietary_decision","true","0","","Neutral","2326","health_rating","strussel","0","36","","","","",""
"","1481","","1481","500","stim","single-stim-button","40","123989","0.0-39.0","dietary_decision","true","0","","Very_Healthy","1481","health_rating","reddelicious","2","37","","","","",""
"","2037","","2037","500","stim","single-stim-button","41","126534","0.0-40.0","dietary_decision","true","0","","Healthy","2037","health_rating","raisins","1","38","","","","",""
"","3100","","3100","500","stim","single-stim-button","42","130146","0.0-41.0","dietary_decision","true","0","","Unhealthy","3100","health_rating","ruffles","-1","39","","","","",""
"","1393","","1393","500","stim","single-stim-button","43","132055","0.0-42.0","dietary_decision","true","0","","Very_Healthy","1393","health_rating","redgrapes","2","40","","","","",""
"","1868","","1868","500","stim","single-stim-button","44","134439","0.0-43.0","dietary_decision","true","0","","Very_Healthy","1868","health_rating","blueberryyogart","2","41","","","","",""
"","1829","","1829","500","stim","single-stim-button","45","136780","0.0-44.0","dietary_decision","true","0","","Neutral","1829","health_rating","specialKbar","0","42","","","","",""
"","1447","","1447","500","stim","single-stim-button","46","138732","0.0-45.0","dietary_decision","true","0","","Healthy","1447","health_rating","frozenyogart","1","43","","","","",""
"","1919","","1919","500","stim","single-stim-button","47","141153","0.0-46.0","dietary_decision","true","0","","Neutral","1919","health_rating","RiceKrispyTreat","0","44","","","","",""
"","1549","","1549","500","stim","single-stim-button","48","143205","0.0-47.0","dietary_decision","true","0","","Very_Healthy","1549","health_rating","strawberries","2","45","","","","",""
"","1993","","1993","500","stim","single-stim-button","49","145709","0.0-48.0","dietary_decision","true","0","","Unhealthy","1993","health_rating","FlamingCheetos","-1","46","","","","",""
"","2160","","2160","500","stim","single-stim-button","50","148370","0.0-49.0","dietary_decision","true","0","","Unhealthy","2160","health_rating","Reeses","-1","47","","","","",""
"","1984","","1984","500","stim","single-stim-button","51","150857","0.0-50.0","dietary_decision","true","0","","Very_Healthy","1984","health_rating","cranberries","2","48","","","","",""
"","2550","","2550","500","stim","single-stim-button","52","153916","0.0-51.0","dietary_decision","true","0","","Unhealthy","2550","health_rating","keeblerfudgestripes","-1","49","","","","",""
"<div class = centerbox><p class = ""center-block-text"">In the next block of trials, rate the tastiness of each food item without regard for its healthiness. Press <strong>enter</strong> to begin.</p></div>","5768","13","5768","500","start_taste","poldrack-text","53","160199","0.0-52.0","dietary_decision","true","0","","","","","","","","","","","",""
"","1506","","1506","500","stim","single-stim-button","54","162206","0.0-53.0","dietary_decision","true","0","","Good","1506","taste_rating","cherryicecream","1","0","","","","",""
"","2068","","2068","500","stim","single-stim-button","55","164784","0.0-54.0","dietary_decision","true","0","","Neutral","2068","taste_rating","cellery","0","1","","","","",""
"","3107","","3107","500","stim","single-stim-button","56","168407","0.0-55.0","dietary_decision","true","0","","Good","3107","taste_rating","slimfastV","1","2","","","","",""
"","1404","","1404","500","stim","single-stim-button","57","170316","0.0-56.0","dietary_decision","true","0","","Good","1404","taste_rating","orangejello","1","3","","","","",""
"","2406","","2406","500","stim","single-stim-button","58","173228","0.0-57.0","dietary_decision","true","0","","Good","2406","taste_rating","MrsFields","1","4","","","","",""
"","1894","","1894","500","stim","single-stim-button","59","175637","0.0-58.0","dietary_decision","true","0","","Neutral","1894","taste_rating","raisins","0","5","","","","",""
"","1835","","1835","500","stim","single-stim-button","60","177980","0.0-59.0","dietary_decision","true","0","","Good","1835","taste_rating","uToberlorone","1","6","","","","",""
"","1671","","1671","500","stim","single-stim-button","61","180153","0.0-60.0","dietary_decision","true","0","","Neutral","1671","taste_rating","FlamingCheetos","0","7","","","","",""
"","1530","","1530","500","stim","single-stim-button","62","182189","0.0-61.0","dietary_decision","true","0","","Good","1530","taste_rating","Ghiradelli","1","8","","","","",""
"","1258","","1258","500","stim","single-stim-button","63","183963","0.0-62.0","dietary_decision","true","0","","Good","1258","taste_rating","orange","1","9","","","","",""
"","1379","","1379","500","stim","single-stim-button","64","185858","0.0-63.0","dietary_decision","true","0","","Very_Good","1379","taste_rating","banana","2","10","","","","",""
"","981","","981","500","stim","single-stim-button","65","187349","0.0-64.0","dietary_decision","true","0","","Very_Good","981","taste_rating","reddelicious","2","11","","","","",""
"","2159","","2159","500","stim","single-stim-button","66","190024","0.0-65.0","dietary_decision","true","0","","Good","2159","taste_rating","ffraspsorbet","1","12","","","","",""
"","1816","","1816","500","stim","single-stim-button","67","192356","0.0-66.0","dietary_decision","true","0","","Neutral","1816","taste_rating","brocollincauliflower","0","13","","","","",""
"","1867","","1867","500","stim","single-stim-button","68","194730","0.0-67.0","dietary_decision","true","0","","Neutral","1867","taste_rating","Oreos","0","14","","","","",""
"","2432","","2432","500","stim","single-stim-button","69","197665","0.0-68.0","dietary_decision","true","0","","Good","2432","taste_rating","uTwix","1","15","","","","",""
"","2648","","2648","500","stim","single-stim-button","70","200828","0.0-69.0","dietary_decision","true","0","","Neutral","2648","taste_rating","sbdietbar","0","16","","","","",""
"","2332","","2332","500","stim","single-stim-button","71","203676","0.0-70.0","dietary_decision","true","0","","Good","2332","taste_rating","HoHo","1","17","","","","",""
"","1775","","1775","500","stim","single-stim-button","72","205953","0.0-71.0","dietary_decision","true","0","","Bad","1775","taste_rating","ruffles","-1","18","","","","",""
"","1330","","1330","500","stim","single-stim-button","73","207791","0.0-72.0","dietary_decision","true","0","","Bad","1330","taste_rating","RiceKrispyTreat","-1","19","","","","",""
"","1985","","1985","500","stim","single-stim-button","74","210285","0.0-73.0","dietary_decision","true","0","","Good","1985","taste_rating","cookies","1","20","","","","",""
"","1857","","1857","500","stim","single-stim-button","75","212656","0.0-74.0","dietary_decision","true","0","","Good","1857","taste_rating","butterfinger","1","21","","","","",""
"","1459","","1459","500","stim","single-stim-button","76","214617","0.0-75.0","dietary_decision","true","0","","Very_Good","1459","taste_rating","strawberries","2","22","","","","",""
"","1575","","1575","500","stim","single-stim-button","77","216694","0.0-76.0","dietary_decision","true","0","","Good","1575","taste_rating","slimfastC","1","23","","","","",""
"","1330","","1330","500","stim","single-stim-button","78","218526","0.0-77.0","dietary_decision","true","0","","Good","1330","taste_rating","blueberryyogart","1","24","","","","",""
"","2223","","2223","500","stim","single-stim-button","79","221257","0.0-78.0","dietary_decision","true","0","","Neutral","2223","taste_rating","sbcrackers","0","25","","","","",""
"","1859","","1859","500","stim","single-stim-button","80","223623","0.0-79.0","dietary_decision","true","0","","Good","1859","taste_rating","carrots","1","26","","","","",""
"","2150","","2150","500","stim","single-stim-button","81","226274","0.0-80.0","dietary_decision","true","0","","Good","2150","taste_rating","FamousAmos","1","27","","","","",""
"","2102","","2102","500","stim","single-stim-button","82","228881","0.0-81.0","dietary_decision","true","0","","Neutral","2102","taste_rating","wwmuffin","0","28","","","","",""
"","1434","","1434","500","stim","single-stim-button","83","230817","0.0-82.0","dietary_decision","true","0","","Good","1434","taste_rating","KitKat","1","29","","","","",""
"","2179","","2179","500","stim","single-stim-button","84","233499","0.0-83.0","dietary_decision","true","0","","Neutral","2179","taste_rating","specialKbar","0","30","","","","",""
"","1669","","1669","500","stim","single-stim-button","85","235678","0.0-84.0","dietary_decision","true","0","","Very_Good","1669","taste_rating","icecreamsandwich","2","31","","","","",""
"","1994","","1994","500","stim","single-stim-button","86","238184","0.0-85.0","dietary_decision","true","0","","Good","1994","taste_rating","laysclassic","1","32","","","","",""
"","1794","","1794","500","stim","single-stim-button","87","240481","0.0-86.0","dietary_decision","true","0","","Neutral","1794","taste_rating","Reeses","0","33","","","","",""
"","1941","","1941","500","stim","single-stim-button","88","242924","0.0-87.0","dietary_decision","true","0","","Good","1941","taste_rating","Lindt","1","34","","","","",""
"","2355","","2355","500","stim","single-stim-button","89","245794","0.0-88.0","dietary_decision","true","0","","Good","2355","taste_rating","grannysmith","1","35","","","","",""
"","2553","","2553","500","stim","single-stim-button","90","248850","0.0-89.0","dietary_decision","true","0","","Neutral","2553","taste_rating","100Grand","0","36","","","","",""
"","991","","991","500","stim","single-stim-button","91","250355","0.0-90.0","dietary_decision","true","0","","Neutral","991","taste_rating","keeblerfudgestripes","0","37","","","","",""
"","1860","","1860","500","stim","single-stim-button","92","252727","0.0-91.0","dietary_decision","true","0","","Very_Good","1860","taste_rating","cookiencream","2","38","","","","",""
"","1695","","1695","500","stim","single-stim-button","93","254936","0.0-92.0","dietary_decision","true","0","","Good","1695","taste_rating","strussel","1","39","","","","",""
"","1273","","1273","500","stim","single-stim-button","94","256718","0.0-93.0","dietary_decision","true","0","","Good","1273","taste_rating","wwbrownie","1","40","","","","",""
"","1521","","1521","500","stim","single-stim-button","95","258743","0.0-94.0","dietary_decision","true","0","","Good","1521","taste_rating","frozenyogart","1","41","","","","",""
"","1596","","1596","500","stim","single-stim-button","96","260854","0.0-95.0","dietary_decision","true","0","","Good","1596","taste_rating","Doritosranch","1","42","","","","",""
"","1493","","1493","500","stim","single-stim-button","97","262854","0.0-96.0","dietary_decision","true","0","","Very_Good","1493","taste_rating","redgrapes","2","43","","","","",""
"","2309","","2309","500","stim","single-stim-button","98","265674","0.0-97.0","dietary_decision","true","0","","Neutral","2309","taste_rating","cranberries","0","44","","","","",""
"","2175","","2175","500","stim","single-stim-button","99","268362","0.0-98.0","dietary_decision","true","0","","Neutral","2175","taste_rating","wheatcrisps","0","45","","","","",""
"","1125","","1125","500","stim","single-stim-button","100","270004","0.0-99.0","dietary_decision","true","0","","Neutral","1125","taste_rating","whitegrapes","0","46","","","","",""
"","1637","","1637","500","stim","single-stim-button","101","272150","0.0-100.0","dietary_decision","true","0","","Good","1637","taste_rating","mixedyogart","1","47","","","","",""
"","2104","","2104","500","stim","single-stim-button","102","274756","0.0-101.0","dietary_decision","true","0","","Neutral","2104","taste_rating","ChipsAhoy","0","48","","","","",""
"","1025","","1025","500","stim","single-stim-button","103","276289","0.0-102.0","dietary_decision","true","0","","Neutral","1025","taste_rating","keeblerrainbow","0","49","","","","",""
"","","","","","setup test","call-function","104","276832","0.0-104.0","dietary_decision","true","0","","","","","","","","","","","",""
"<div class = dd_centerbox><p class = ""block-text"">In the next block of trials you should choose whether you would rather eat the food shown on each trial OR the food shown below. You will select response from ""Strong No"", ""No"", ""Neutral"", ""Yes"" and ""Strong Yes"". ""No"" means that you would rather eat the food below, while ""Yes"" means you would rather eat the food displayed on that trial.</p><p class = block-text>Take these decisions seriously. Imagine that at the end of the experiment you had to eat the food you chose in one random decision.</p><p class = block-text>Press <strong>enter</strong> to begin.</p></div></div><div class = dd_referenceBox><img class = dd_Stim src = /static/experiments/dietary_decision/images/Lindt.bmp </img></div>","17822","13","17822","500","decision_text","poldrack-text","105","294654","0.0-105.0","dietary_decision","true","0","","","","","","","","","","","",""
"","3933","","3933","500","stim","single-stim-button","106","299103","0.0-106.0","dietary_decision","true","0","","Yes","3933","decision","Ghiradelli","1","0","Lindt","{""health"":-1,""taste"":1}","{""health"":0,""taste"":1}","",""
"","2813","","2813","500","stim","single-stim-button","107","302431","0.0-107.0","dietary_decision","true","0","","Yes","2813","decision","cookiencream","1","1","Lindt","{""health"":0,""taste"":2}","{""health"":0,""taste"":1}","",""
"","-1","","4000","500","stim","single-stim-button","108","306961","0.0-108.0","dietary_decision","true","0","","-1","4000","decision","KitKat","-3","2","Lindt","{""health"":-1,""taste"":1}","{""health"":0,""taste"":1}","",""
"","3448","","3448","500","stim","single-stim-button","109","310913","0.0-109.0","dietary_decision","true","0","","No","3448","decision","sbdietbar","-1","3","Lindt","{""health"":2,""taste"":0}","{""health"":0,""taste"":1}","",""
"","1565","","1565","500","stim","single-stim-button","110","312986","0.0-110.0","dietary_decision","true","0","","No","1565","decision","keeblerfudgestripes","-1","4","Lindt","{""health"":-1,""taste"":0}","{""health"":0,""taste"":1}","",""
"","1946","","1946","500","stim","single-stim-button","111","315444","0.0-111.0","dietary_decision","true","0","","No","1946","decision","Doritosranch","-1","5","Lindt","{""health"":-1,""taste"":1}","{""health"":0,""taste"":1}","",""
"","1767","","1767","500","stim","single-stim-button","112","317726","0.0-112.0","dietary_decision","true","0","","Strong_Yes","1767","decision","icecreamsandwich","2","6","Lindt","{""health"":-1,""taste"":2}","{""health"":0,""taste"":1}","",""
"","1644","","1644","500","stim","single-stim-button","113","319872","0.0-113.0","dietary_decision","true","0","","Neutral","1644","decision","ruffles","0","7","Lindt","{""health"":-1,""taste"":-1}","{""health"":0,""taste"":1}","",""
"","2366","","2366","500","stim","single-stim-button","114","322754","0.0-114.0","dietary_decision","true","0","","Yes","2366","decision","Oreos","1","8","Lindt","{""health"":-1,""taste"":0}","{""health"":0,""taste"":1}","",""
"","3275","","3275","500","stim","single-stim-button","115","326543","0.0-115.0","dietary_decision","true","0","","Neutral","3275","decision","wwbrownie","0","9","Lindt","{""health"":-1,""taste"":1}","{""health"":0,""taste"":1}","",""
"","1707","","1707","500","stim","single-stim-button","116","328751","0.0-116.0","dietary_decision","true","0","","Neutral","1707","decision","mixedyogart","0","10","Lindt","{""health"":1,""taste"":1}","{""health"":0,""taste"":1}","",""
"","1508","","1508","500","stim","single-stim-button","117","330774","0.0-117.0","dietary_decision","true","0","","Neutral","1508","decision","orange","0","11","Lindt","{""health"":2,""taste"":1}","{""health"":0,""taste"":1}","",""
"","2957","","2957","500","stim","single-stim-button","118","334246","0.0-118.0","dietary_decision","true","0","","Yes","2957","decision","frozenyogart","1","12","Lindt","{""health"":1,""taste"":1}","{""health"":0,""taste"":1}","",""
"","1901","","1901","500","stim","single-stim-button","119","336653","0.0-119.0","dietary_decision","true","0","","No","1901","decision","MrsFields","-1","13","Lindt","{""health"":""NaN"",""taste"":1}","{""health"":0,""taste"":1}","",""
"","1860","","1860","500","stim","single-stim-button","120","339015","0.0-120.0","dietary_decision","true","0","","No","1860","decision","strawberries","-1","14","Lindt","{""health"":2,""taste"":2}","{""health"":0,""taste"":1}","",""
"","1494","","1494","500","stim","single-stim-button","121","341019","0.0-121.0","dietary_decision","true","0","","No","1494","decision","whitegrapes","-1","15","Lindt","{""health"":2,""taste"":0}","{""health"":0,""taste"":1}","",""
"","1659","","1659","500","stim","single-stim-button","122","343191","0.0-122.0","dietary_decision","true","0","","Neutral","1659","decision","FamousAmos","0","16","Lindt","{""health"":-1,""taste"":1}","{""health"":0,""taste"":1}","",""
"","2945","","2945","500","stim","single-stim-button","123","346641","0.0-123.0","dietary_decision","true","0","","Neutral","2945","decision","laysclassic","0","17","Lindt","{""health"":-1,""taste"":1}","{""health"":0,""taste"":1}","",""
"","2555","","2555","500","stim","single-stim-button","124","349699","0.0-124.0","dietary_decision","true","0","","Yes","2555","decision","butterfinger","1","18","Lindt","{""health"":-1,""taste"":1}","{""health"":0,""taste"":1}","",""
"","1429","","1429","500","stim","single-stim-button","125","351642","0.0-125.0","dietary_decision","true","0","","Yes","1429","decision","slimfastC","1","19","Lindt","{""health"":1,""taste"":1}","{""health"":0,""taste"":1}","",""
"","1478","","1478","500","stim","single-stim-button","126","353627","0.0-126.0","dietary_decision","true","0","","Neutral","1478","decision","sbcrackers","0","20","Lindt","{""health"":1,""taste"":0}","{""health"":0,""taste"":1}","",""
"","1800","","1800","500","stim","single-stim-button","127","355929","0.0-127.0","dietary_decision","true","0","","Yes","1800","decision","uToberlorone","1","21","Lindt","{""health"":-1,""taste"":1}","{""health"":0,""taste"":1}","",""
"","1499","","1499","500","stim","single-stim-button","128","357937","0.0-128.0","dietary_decision","true","0","","Neutral","1499","decision","slimfastV","0","22","Lindt","{""health"":0,""taste"":1}","{""health"":0,""taste"":1}","",""
"","2054","","2054","500","stim","single-stim-button","129","360506","0.0-129.0","dietary_decision","true","0","","No","2054","decision","100Grand","-1","23","Lindt","{""health"":-1,""taste"":0}","{""health"":0,""taste"":1}","",""
"","1489","","1489","500","stim","single-stim-button","130","362508","0.0-130.0","dietary_decision","true","0","","No","1489","decision","cellery","-1","24","Lindt","{""health"":2,""taste"":0}","{""health"":0,""taste"":1}","",""
"","1379","","1379","500","stim","single-stim-button","131","364402","0.0-131.0","dietary_decision","true","0","","Neutral","1379","decision","cranberries","0","25","Lindt","{""health"":2,""taste"":0}","{""health"":0,""taste"":1}","",""
"","2555","","2555","500","stim","single-stim-button","132","367473","0.0-132.0","dietary_decision","true","0","","No","2555","decision","strussel","-1","26","Lindt","{""health"":0,""taste"":1}","{""health"":0,""taste"":1}","",""
"","1842","","1842","500","stim","single-stim-button","133","369830","0.0-133.0","dietary_decision","true","0","","Strong_No","1842","decision","brocollincauliflower","-2","27","Lindt","{""health"":1,""taste"":0}","{""health"":0,""taste"":1}","",""
"","1608","","1608","500","stim","single-stim-button","134","371947","0.0-134.0","dietary_decision","true","0","","No","1608","decision","HoHo","-1","28","Lindt","{""health"":-1,""taste"":1}","{""health"":0,""taste"":1}","",""
"","1768","","1768","500","stim","single-stim-button","135","374218","0.0-135.0","dietary_decision","true","0","","No","1768","decision","wheatcrisps","-1","29","Lindt","{""health"":1,""taste"":0}","{""health"":0,""taste"":1}","",""
"","1598","","1598","500","stim","single-stim-button","136","376346","0.0-136.0","dietary_decision","true","0","","Yes","1598","decision","banana","1","30","Lindt","{""health"":2,""taste"":2}","{""health"":0,""taste"":1}","",""
"","1775","","1775","500","stim","single-stim-button","137","378626","0.0-137.0","dietary_decision","true","0","","No","1775","decision","keeblerrainbow","-1","31","Lindt","{""health"":-1,""taste"":0}","{""health"":0,""taste"":1}","",""
"","1697","","1697","500","stim","single-stim-button","138","380836","0.0-138.0","dietary_decision","true","0","","Yes","1697","decision","reddelicious","1","32","Lindt","{""health"":2,""taste"":2}","{""health"":0,""taste"":1}","",""
"","2983","","2983","500","stim","single-stim-button","139","384322","0.0-139.0","dietary_decision","true","0","","Neutral","2983","decision","ffraspsorbet","0","33","Lindt","{""health"":1,""taste"":1}","{""health"":0,""taste"":1}","",""
"","2033","","2033","500","stim","single-stim-button","140","386864","0.0-140.0","dietary_decision","true","0","","No","2033","decision","RiceKrispyTreat","-1","34","Lindt","{""health"":0,""taste"":-1}","{""health"":0,""taste"":1}","",""
"","1640","","1640","500","stim","single-stim-button","141","389013","0.0-141.0","dietary_decision","true","0","","No","1640","decision","redgrapes","-1","35","Lindt","{""health"":2,""taste"":2}","{""health"":0,""taste"":1}","",""
"","1674","","1674","500","stim","single-stim-button","142","391201","0.0-142.0","dietary_decision","true","0","","No","1674","decision","specialKbar","-1","36","Lindt","{""health"":0,""taste"":0}","{""health"":0,""taste"":1}","",""
"","2038","","2038","500","stim","single-stim-button","143","393755","0.0-143.0","dietary_decision","true","0","","Neutral","2038","decision","blueberryyogart","0","37","Lindt","{""health"":2,""taste"":1}","{""health"":0,""taste"":1}","",""
"","1509","","1509","500","stim","single-stim-button","144","395776","0.0-144.0","dietary_decision","true","0","","No","1509","decision","ChipsAhoy","-1","38","Lindt","{""health"":-1,""taste"":0}","{""health"":0,""taste"":1}","",""
"","1651","","1651","500","stim","single-stim-button","145","397933","0.0-145.0","dietary_decision","true","0","","Yes","1651","decision","cherryicecream","1","39","Lindt","{""health"":-1,""taste"":1}","{""health"":0,""taste"":1}","",""
"","3155","","3155","500","stim","single-stim-button","146","401599","0.0-146.0","dietary_decision","true","0","","No","3155","decision","wwmuffin","-1","40","Lindt","{""health"":-1,""taste"":0}","{""health"":0,""taste"":1}","",""
"","2031","","2031","500","stim","single-stim-button","147","404145","0.0-147.0","dietary_decision","true","0","","Neutral","2031","decision","raisins","0","41","Lindt","{""health"":1,""taste"":0}","{""health"":0,""taste"":1}","",""
"","3064","","3064","500","stim","single-stim-button","148","407721","0.0-148.0","dietary_decision","true","0","","No","3064","decision","Reeses","-1","42","Lindt","{""health"":-1,""taste"":0}","{""health"":0,""taste"":1}","",""
"","2038","","2038","500","stim","single-stim-button","149","410274","0.0-149.0","dietary_decision","true","0","","No","2038","decision","carrots","-1","43","Lindt","{""health"":1,""taste"":1}","{""health"":0,""taste"":1}","",""
"","1890","","1890","500","stim","single-stim-button","150","412670","0.0-150.0","dietary_decision","true","0","","Neutral","1890","decision","cookies","0","44","Lindt","{""health"":0,""taste"":1}","{""health"":0,""taste"":1}","",""
"","1740","","1740","500","stim","single-stim-button","151","414922","0.0-151.0","dietary_decision","true","0","","Yes","1740","decision","orangejello","1","45","Lindt","{""health"":0,""taste"":1}","{""health"":0,""taste"":1}","",""
"","1614","","1614","500","stim","single-stim-button","152","417052","0.0-152.0","dietary_decision","true","0","","Neutral","1614","decision","uTwix","0","46","Lindt","{""health"":-1,""taste"":1}","{""health"":0,""taste"":1}","",""
"","1744","","1744","500","stim","single-stim-button","153","419303","0.0-153.0","dietary_decision","true","0","","No","1744","decision","grannysmith","-1","47","Lindt","{""health"":2,""taste"":1}","{""health"":0,""taste"":1}","",""
"","2489","","2489","500","stim","single-stim-button","154","422300","0.0-154.0","dietary_decision","true","0","","No","2489","decision","FlamingCheetos","-1","48","Lindt","{""health"":-1,""taste"":0}","{""health"":0,""taste"":1}","",""
"","2427","","","","post task questions","survey-text","155","425249","0.0-155.0","dietary_decision","true","0","","","","","","","","","","","{""Q0"":"""",""Q1"":""""}",""
