text,rt,key_press,block_duration,timing_post_trial,trial_id,trial_type,trial_index,time_elapsed,internal_node_id,exp_id,full_screen,focus_shifts,view_history,mouse_click,stim_duration,exp_stage,stim,coded_response,trial_num,reference,stim_rating,reference_rating,responses,credit_var
,2849,,2849,500,stim,single-stim-button,41,136940,0.0-40.0,dietary_decision,TRUE,0,,Unhealthy,2849,health_rating,FamousAmos,-1,38,,,,,
,1804,,1804,500,stim,single-stim-button,42,139257,0.0-41.0,dietary_decision,TRUE,0,,Very_Unhealthy,1804,health_rating,Oreos,-2,39,,,,,
,2203,,2203,500,stim,single-stim-button,43,141969,0.0-42.0,dietary_decision,TRUE,0,,Very_Healthy,2203,health_rating,strawberries,2,40,,,,,
,1978,,1978,500,stim,single-stim-button,44,144459,0.0-43.0,dietary_decision,TRUE,0,,Unhealthy,1978,health_rating,laysclassic,-1,41,,,,,
,1982,,1982,500,stim,single-stim-button,45,146953,0.0-44.0,dietary_decision,TRUE,0,,Unhealthy,1982,health_rating,ffraspsorbet,-1,42,,,,,
,3433,,3433,500,stim,single-stim-button,46,150893,0.0-45.0,dietary_decision,TRUE,0,,Healthy,3433,health_rating,mixedyogart,1,43,,,,,
,-1,,4000,500,stim,single-stim-button,47,155412,0.0-46.0,dietary_decision,TRUE,0,,-1,4000,health_rating,raisins,NaN,44,,,,,
,2248,,2248,500,stim,single-stim-button,48,158174,0.0-47.0,dietary_decision,TRUE,0,,Very_Healthy,2248,health_rating,carrots,2,45,,,,,
,1843,,1843,500,stim,single-stim-button,49,160527,0.0-48.0,dietary_decision,TRUE,0,,Unhealthy,1843,health_rating,KitKat,-1,46,,,,,
,1374,,1374,500,stim,single-stim-button,50,162412,0.0-49.0,dietary_decision,TRUE,0,,Very_Unhealthy,1374,health_rating,keeblerrainbow,-2,47,,,,,
,2911,,2911,500,stim,single-stim-button,51,165828,0.0-50.0,dietary_decision,TRUE,0,,Neutral,2911,health_rating,Lindt,0,48,,,,,
,2172,,2172,500,stim,single-stim-button,52,168510,0.0-51.0,dietary_decision,TRUE,0,,Very_Unhealthy,2172,health_rating,cherryicecream,-2,49,,,,,
"<div class = centerbox><p class = ""center-block-text"">In the next block of trials, rate the tastiness of each food item without regard for its healthiness. Press <strong>enter</strong> to begin.</p></div>",2675,13,2675,500,start_taste,poldrack-text,53,171699,0.0-52.0,dietary_decision,TRUE,0,,,,,,,,,,,,
,3931,,3931,500,stim,single-stim-button,54,176140,0.0-53.0,dietary_decision,TRUE,0,,Neutral,3931,taste_rating,slimfastV,0,0,,,,,
,1035,,1035,500,stim,single-stim-button,55,177684,0.0-54.0,dietary_decision,TRUE,0,,Neutral,1035,taste_rating,slimfastC,0,1,,,,,
,1227,,1227,500,stim,single-stim-button,56,179425,0.0-55.0,dietary_decision,TRUE,0,,Neutral,1227,taste_rating,cellery,0,2,,,,,
,2245,,2245,500,stim,single-stim-button,57,182181,0.0-56.0,dietary_decision,TRUE,0,,Good,2245,taste_rating,cookiencream,1,3,,,,,
,1141,,1141,500,stim,single-stim-button,58,183836,0.0-57.0,dietary_decision,TRUE,0,,Good,1141,taste_rating,MrsFields,1,4,,,,,
,3249,,3249,500,stim,single-stim-button,59,187600,0.0-58.0,dietary_decision,TRUE,0,,Neutral,3249,taste_rating,KitKat,0,5,,,,,
,2265,,2265,500,stim,single-stim-button,60,190372,0.0-59.0,dietary_decision,TRUE,0,,Bad,2265,taste_rating,Reeses,-1,6,,,,,
,2033,,2033,500,stim,single-stim-button,61,192911,0.0-60.0,dietary_decision,TRUE,0,,Good,2033,taste_rating,RiceKrispyTreat,1,7,,,,,
,1853,,1853,500,stim,single-stim-button,62,195277,0.0-61.0,dietary_decision,TRUE,0,,Neutral,1853,taste_rating,ruffles,0,8,,,,,
,2128,,2128,500,stim,single-stim-button,63,197918,0.0-62.0,dietary_decision,TRUE,0,,Very_Bad,2128,taste_rating,butterfinger,-2,9,,,,,
,1312,,1312,500,stim,single-stim-button,64,199742,0.0-63.0,dietary_decision,TRUE,0,,Very_Bad,1312,taste_rating,Ghiradelli,-2,10,,,,,
,1756,,1756,500,stim,single-stim-button,65,202013,0.0-64.0,dietary_decision,TRUE,0,,Good,1756,taste_rating,banana,1,11,,,,,
,997,,997,500,stim,single-stim-button,66,203520,0.0-65.0,dietary_decision,TRUE,0,,Good,997,taste_rating,strawberries,1,12,,,,,
,1807,,1807,500,stim,single-stim-button,67,205831,0.0-66.0,dietary_decision,TRUE,0,,Neutral,1807,taste_rating,redgrapes,0,13,,,,,
,1765,,1765,500,stim,single-stim-button,68,208101,0.0-67.0,dietary_decision,TRUE,0,,Good,1765,taste_rating,uToberlorone,1,14,,,,,
,2801,,2801,500,stim,single-stim-button,69,211412,0.0-68.0,dietary_decision,TRUE,0,,Neutral,2801,taste_rating,ffraspsorbet,0,15,,,,,
,1764,,1764,500,stim,single-stim-button,70,213685,0.0-69.0,dietary_decision,TRUE,0,,Neutral,1764,taste_rating,cherryicecream,0,16,,,,,
,2546,,2546,500,stim,single-stim-button,71,216740,0.0-70.0,dietary_decision,TRUE,0,,Good,2546,taste_rating,mixedyogart,1,17,,,,,
,1543,,1543,500,stim,single-stim-button,72,218797,0.0-71.0,dietary_decision,TRUE,0,,Very_Good,1543,taste_rating,reddelicious,2,18,,,,,
,1843,,1843,500,stim,single-stim-button,73,221152,0.0-72.0,dietary_decision,TRUE,0,,Good,1843,taste_rating,100Grand,1,19,,,,,
,1197,,1197,500,stim,single-stim-button,74,222861,0.0-73.0,dietary_decision,TRUE,0,,Good,1197,taste_rating,cookies,1,20,,,,,
,1435,,1435,500,stim,single-stim-button,75,224807,0.0-74.0,dietary_decision,TRUE,0,,Good,1435,taste_rating,Oreos,1,21,,,,,
,1929,,1929,500,stim,single-stim-button,76,227251,0.0-75.0,dietary_decision,TRUE,0,,Bad,1929,taste_rating,cranberries,-1,22,,,,,
,1623,,1623,500,stim,single-stim-button,77,229387,0.0-76.0,dietary_decision,TRUE,0,,Bad,1623,taste_rating,HoHo,-1,23,,,,,
,2308,,2308,500,stim,single-stim-button,78,232204,0.0-77.0,dietary_decision,TRUE,0,,Good,2308,taste_rating,FlamingCheetos,1,24,,,,,
,2549,,2549,500,stim,single-stim-button,79,235267,0.0-78.0,dietary_decision,TRUE,0,,Bad,2549,taste_rating,wwmuffin,-1,25,,,,,
,2337,,2337,500,stim,single-stim-button,80,238115,0.0-79.0,dietary_decision,TRUE,0,,Very_Good,2337,taste_rating,specialKbar,2,26,,,,,
,1029,,1029,500,stim,single-stim-button,81,239656,0.0-80.0,dietary_decision,TRUE,0,,Very_Good,1029,taste_rating,grannysmith,2,27,,,,,
,1043,,1043,500,stim,single-stim-button,82,241208,0.0-81.0,dietary_decision,TRUE,0,,Very_Good,1043,taste_rating,icecreamsandwich,2,28,,,,,
,1490,,1490,500,stim,single-stim-button,83,243209,0.0-82.0,dietary_decision,TRUE,0,,Very_Good,1490,taste_rating,carrots,2,29,,,,,
,1074,,1074,500,stim,single-stim-button,84,244794,0.0-83.0,dietary_decision,TRUE,0,,Very_Good,1074,taste_rating,FamousAmos,2,30,,,,,
,2371,,2371,500,stim,single-stim-button,85,247677,0.0-84.0,dietary_decision,TRUE,0,,Good,2371,taste_rating,whitegrapes,1,31,,,,,
,2258,,2258,500,stim,single-stim-button,86,250444,0.0-85.0,dietary_decision,TRUE,0,,Good,2258,taste_rating,laysclassic,1,32,,,,,
,1141,,1141,500,stim,single-stim-button,87,252095,0.0-86.0,dietary_decision,TRUE,0,,Good,1141,taste_rating,keeblerfudgestripes,1,33,,,,,
,1278,,1278,500,stim,single-stim-button,88,253889,0.0-87.0,dietary_decision,TRUE,0,,Good,1278,taste_rating,sbcrackers,1,34,,,,,
,1777,,1777,500,stim,single-stim-button,89,256175,0.0-88.0,dietary_decision,TRUE,0,,Good,1777,taste_rating,brocollincauliflower,1,35,,,,,
,1059,,1059,500,stim,single-stim-button,90,257746,0.0-89.0,dietary_decision,TRUE,0,,Good,1059,taste_rating,keeblerrainbow,1,36,,,,,
,963,,963,500,stim,single-stim-button,91,259220,0.0-90.0,dietary_decision,TRUE,0,,Good,963,taste_rating,Doritosranch,1,37,,,,,
,1275,,1275,500,stim,single-stim-button,92,261009,0.0-91.0,dietary_decision,TRUE,0,,Good,1275,taste_rating,ChipsAhoy,1,38,,,,,
,1064,,1064,500,stim,single-stim-button,93,262585,0.0-92.0,dietary_decision,TRUE,0,,Good,1064,taste_rating,sbdietbar,1,39,,,,,
,1792,,1792,500,stim,single-stim-button,94,264885,0.0-93.0,dietary_decision,TRUE,0,,Neutral,1792,taste_rating,raisins,0,40,,,,,
,1036,,1036,500,stim,single-stim-button,95,266433,0.0-94.0,dietary_decision,TRUE,0,,Neutral,1036,taste_rating,strussel,0,41,,,,,
,867,,867,500,stim,single-stim-button,96,267812,0.0-95.0,dietary_decision,TRUE,0,,Neutral,867,taste_rating,frozenyogart,0,42,,,,,
,982,,982,500,stim,single-stim-button,97,269303,0.0-96.0,dietary_decision,TRUE,0,,Neutral,982,taste_rating,wheatcrisps,0,43,,,,,
,976,,976,500,stim,single-stim-button,98,270791,0.0-97.0,dietary_decision,TRUE,0,,Neutral,976,taste_rating,wwbrownie,0,44,,,,,
,1048,,1048,500,stim,single-stim-button,99,272354,0.0-98.0,dietary_decision,TRUE,0,,Neutral,1048,taste_rating,uTwix,0,45,,,,,
,1503,,1503,500,stim,single-stim-button,100,274370,0.0-99.0,dietary_decision,TRUE,0,,Bad,1503,taste_rating,blueberryyogart,-1,46,,,,,
,933,,933,500,stim,single-stim-button,101,275817,0.0-100.0,dietary_decision,TRUE,0,,Bad,933,taste_rating,orangejello,-1,47,,,,,
,1979,,1979,500,stim,single-stim-button,102,278305,0.0-101.0,dietary_decision,TRUE,0,,Very_Good,1979,taste_rating,orange,2,48,,,,,
,1958,,1958,500,stim,single-stim-button,103,280776,0.0-102.0,dietary_decision,TRUE,0,,Neutral,1958,taste_rating,Lindt,0,49,,,,,
,,,,,setup test,call-function,104,281309,0.0-104.0,dietary_decision,TRUE,0,,,,,,,,,,,,
"<div class = dd_centerbox><p class = ""block-text"">In the next block of trials you should choose whether you would rather eat the food shown on each trial OR the food shown below. You will select response from ""Strong No"", ""No"", ""Neutral"", ""Yes"" and ""Strong Yes"". ""No"" means that you would rather eat the food below, while ""Yes"" means you would rather eat the food displayed on that trial.</p><p class = block-text>Take these decisions seriously. Imagine that at the end of the experiment you had to eat the food you chose in one random decision.</p><p class = block-text>Press <strong>enter</strong> to begin.</p></div></div><div class = dd_referenceBox><img class = dd_Stim src = /static/experiments/dietary_decision/images/Doritosranch.bmp </img></div>",6101,13,6101,500,decision_text,poldrack-text,105,287412,0.0-105.0,dietary_decision,TRUE,0,,,,,,,,,,,,
,-1,,4000,500,stim,single-stim-button,106,291930,0.0-106.0,dietary_decision,TRUE,0,,-1,4000,decision,wheatcrisps,-3,0,Doritosranch,"{""health"":0,""taste"":0}","{""health"":-1,""taste"":1}",,
,-1,,4000,500,stim,single-stim-button,107,296451,0.0-107.0,dietary_decision,TRUE,0,,-1,4000,decision,reddelicious,-3,1,Doritosranch,"{""health"":2,""taste"":2}","{""health"":-1,""taste"":1}",,
,3097,,3097,500,stim,single-stim-button,108,300054,0.0-108.0,dietary_decision,TRUE,0,,Neutral,3097,decision,orangejello,0,2,Doritosranch,"{""health"":-1,""taste"":-1}","{""health"":-1,""taste"":1}",,
,997,,997,500,stim,single-stim-button,109,301562,0.0-109.0,dietary_decision,TRUE,0,,Neutral,997,decision,FamousAmos,0,3,Doritosranch,"{""health"":-1,""taste"":2}","{""health"":-1,""taste"":1}",,
,580,,580,500,stim,single-stim-button,110,302652,0.0-110.0,dietary_decision,TRUE,0,,Neutral,580,decision,butterfinger,0,4,Doritosranch,"{""health"":-1,""taste"":-2}","{""health"":-1,""taste"":1}",,
,498,,498,500,stim,single-stim-button,111,303664,0.0-111.0,dietary_decision,TRUE,0,,Neutral,498,decision,keeblerrainbow,0,5,Doritosranch,"{""health"":-2,""taste"":1}","{""health"":-1,""taste"":1}",,
,390,,390,500,stim,single-stim-button,112,304566,0.0-112.0,dietary_decision,TRUE,0,,Neutral,390,decision,MrsFields,0,6,Doritosranch,"{""health"":-1,""taste"":1}","{""health"":-1,""taste"":1}",,
,296,,296,500,stim,single-stim-button,113,305374,0.0-113.0,dietary_decision,TRUE,0,,Neutral,296,decision,Ghiradelli,0,7,Doritosranch,"{""health"":""NaN"",""taste"":-2}","{""health"":-1,""taste"":1}",,
,249,,249,500,stim,single-stim-button,114,306136,0.0-114.0,dietary_decision,TRUE,0,,Neutral,249,decision,RiceKrispyTreat,0,8,Doritosranch,"{""health"":1,""taste"":1}","{""health"":-1,""taste"":1}",,
,685,,685,500,stim,single-stim-button,115,307334,0.0-115.0,dietary_decision,TRUE,0,,Neutral,685,decision,cherryicecream,0,9,Doritosranch,"{""health"":-2,""taste"":0}","{""health"":-1,""taste"":1}",,
,361,,361,500,stim,single-stim-button,116,308206,0.0-116.0,dietary_decision,TRUE,0,,Neutral,361,decision,strawberries,0,10,Doritosranch,"{""health"":2,""taste"":1}","{""health"":-1,""taste"":1}",,
,448,,448,500,stim,single-stim-button,117,309166,0.0-117.0,dietary_decision,TRUE,0,,Neutral,448,decision,sbdietbar,0,11,Doritosranch,"{""health"":""NaN"",""taste"":1}","{""health"":-1,""taste"":1}",,
,264,,264,500,stim,single-stim-button,118,309932,0.0-118.0,dietary_decision,TRUE,0,,Neutral,264,decision,Oreos,0,12,Doritosranch,"{""health"":-2,""taste"":1}","{""health"":-1,""taste"":1}",,
,360,,360,500,stim,single-stim-button,119,310806,0.0-119.0,dietary_decision,TRUE,0,,Neutral,360,decision,uTwix,0,13,Doritosranch,"{""health"":-1,""taste"":0}","{""health"":-1,""taste"":1}",,
,368,,368,500,stim,single-stim-button,120,311682,0.0-120.0,dietary_decision,TRUE,0,,Neutral,368,decision,grannysmith,0,14,Doritosranch,"{""health"":2,""taste"":2}","{""health"":-1,""taste"":1}",,
,267,,267,500,stim,single-stim-button,121,312462,0.0-121.0,dietary_decision,TRUE,0,,Neutral,267,decision,icecreamsandwich,0,15,Doritosranch,"{""health"":-2,""taste"":2}","{""health"":-1,""taste"":1}",,
,417,,417,500,stim,single-stim-button,122,313392,0.0-122.0,dietary_decision,TRUE,0,,Neutral,417,decision,blueberryyogart,0,16,Doritosranch,"{""health"":-2,""taste"":-1}","{""health"":-1,""taste"":1}",,
,202,,202,500,stim,single-stim-button,123,314102,0.0-123.0,dietary_decision,TRUE,0,,Neutral,202,decision,cookiencream,0,17,Doritosranch,"{""health"":-1,""taste"":1}","{""health"":-1,""taste"":1}",,
,748,,748,500,stim,single-stim-button,124,315353,0.0-124.0,dietary_decision,TRUE,0,,Neutral,748,decision,cranberries,0,18,Doritosranch,"{""health"":2,""taste"":-1}","{""health"":-1,""taste"":1}",,
,1697,,1697,500,stim,single-stim-button,125,317559,0.0-125.0,dietary_decision,TRUE,0,,Neutral,1697,decision,cookies,0,19,Doritosranch,"{""health"":-1,""taste"":1}","{""health"":-1,""taste"":1}",,
,1148,,1148,500,stim,single-stim-button,126,319208,0.0-126.0,dietary_decision,TRUE,0,,Neutral,1148,decision,whitegrapes,0,20,Doritosranch,"{""health"":2,""taste"":1}","{""health"":-1,""taste"":1}",,
,422,,422,500,stim,single-stim-button,127,320137,0.0-127.0,dietary_decision,TRUE,0,,Neutral,422,decision,Lindt,0,21,Doritosranch,"{""health"":0,""taste"":0}","{""health"":-1,""taste"":1}",,
,-1,,4000,500,stim,single-stim-button,128,324655,0.0-128.0,dietary_decision,TRUE,0,,-1,4000,decision,slimfastC,-3,22,Doritosranch,"{""health"":-1,""taste"":0}","{""health"":-1,""taste"":1}",,
,610,,610,500,stim,single-stim-button,129,325776,0.0-129.0,dietary_decision,TRUE,0,,Neutral,610,decision,sbcrackers,0,23,Doritosranch,"{""health"":0,""taste"":1}","{""health"":-1,""taste"":1}",,
,294,,294,500,stim,single-stim-button,130,326583,0.0-130.0,dietary_decision,TRUE,0,,Neutral,294,decision,carrots,0,24,Doritosranch,"{""health"":2,""taste"":2}","{""health"":-1,""taste"":1}",,
,547,,547,500,stim,single-stim-button,131,327639,0.0-131.0,dietary_decision,TRUE,0,,Neutral,547,decision,redgrapes,0,25,Doritosranch,"{""health"":2,""taste"":0}","{""health"":-1,""taste"":1}",,
,938,,938,500,stim,single-stim-button,132,329086,0.0-132.0,dietary_decision,TRUE,0,,Neutral,938,decision,Reeses,0,26,Doritosranch,"{""health"":-2,""taste"":-1}","{""health"":-1,""taste"":1}",,
,579,,579,500,stim,single-stim-button,133,330173,0.0-133.0,dietary_decision,TRUE,0,,Neutral,579,decision,HoHo,0,27,Doritosranch,"{""health"":""NaN"",""taste"":-1}","{""health"":-1,""taste"":1}",,
,547,,547,500,stim,single-stim-button,134,331225,0.0-134.0,dietary_decision,TRUE,0,,Neutral,547,decision,laysclassic,0,28,Doritosranch,"{""health"":-1,""taste"":1}","{""health"":-1,""taste"":1}",,
,917,,917,500,stim,single-stim-button,135,332650,0.0-135.0,dietary_decision,TRUE,0,,Neutral,917,decision,ffraspsorbet,0,29,Doritosranch,"{""health"":-1,""taste"":0}","{""health"":-1,""taste"":1}",,
,461,,461,500,stim,single-stim-button,136,333614,0.0-136.0,dietary_decision,TRUE,0,,Neutral,461,decision,orange,0,30,Doritosranch,"{""health"":2,""taste"":2}","{""health"":-1,""taste"":1}",,
,314,,314,500,stim,single-stim-button,137,334442,0.0-137.0,dietary_decision,TRUE,0,,Neutral,314,decision,wwbrownie,0,31,Doritosranch,"{""health"":0,""taste"":0}","{""health"":-1,""taste"":1}",,
,235,,235,500,stim,single-stim-button,138,335188,0.0-138.0,dietary_decision,TRUE,0,,Neutral,235,decision,cellery,0,32,Doritosranch,"{""health"":""NaN"",""taste"":0}","{""health"":-1,""taste"":1}",,
,763,,763,500,stim,single-stim-button,139,336459,0.0-139.0,dietary_decision,TRUE,0,,Neutral,763,decision,FlamingCheetos,0,33,Doritosranch,"{""health"":-1,""taste"":1}","{""health"":-1,""taste"":1}",,
,300,,300,500,stim,single-stim-button,140,337265,0.0-140.0,dietary_decision,TRUE,0,,Neutral,300,decision,brocollincauliflower,0,34,Doritosranch,"{""health"":""NaN"",""taste"":1}","{""health"":-1,""taste"":1}",,
,718,,718,500,stim,single-stim-button,141,338494,0.0-141.0,dietary_decision,TRUE,0,,Neutral,718,decision,mixedyogart,0,35,Doritosranch,"{""health"":1,""taste"":1}","{""health"":-1,""taste"":1}",,
,1857,,1857,500,stim,single-stim-button,142,340862,0.0-142.0,dietary_decision,TRUE,0,,Neutral,1857,decision,ruffles,0,36,Doritosranch,"{""health"":0,""taste"":0}","{""health"":-1,""taste"":1}",,
,596,,596,500,stim,single-stim-button,143,341970,0.0-143.0,dietary_decision,TRUE,0,,Neutral,596,decision,ChipsAhoy,0,37,Doritosranch,"{""health"":-2,""taste"":1}","{""health"":-1,""taste"":1}",,
,388,,388,500,stim,single-stim-button,144,342866,0.0-144.0,dietary_decision,TRUE,0,,Neutral,388,decision,frozenyogart,0,38,Doritosranch,"{""health"":2,""taste"":0}","{""health"":-1,""taste"":1}",,
,455,,455,500,stim,single-stim-button,145,343834,0.0-145.0,dietary_decision,TRUE,0,,Neutral,455,decision,raisins,0,39,Doritosranch,"{""health"":""NaN"",""taste"":0}","{""health"":-1,""taste"":1}",,
,748,,748,500,stim,single-stim-button,146,345089,0.0-146.0,dietary_decision,TRUE,0,,Neutral,748,decision,wwmuffin,0,40,Doritosranch,"{""health"":-1,""taste"":-1}","{""health"":-1,""taste"":1}",,
,1198,,1198,500,stim,single-stim-button,147,346800,0.0-147.0,dietary_decision,TRUE,0,,Neutral,1198,decision,uToberlorone,0,41,Doritosranch,"{""health"":0,""taste"":1}","{""health"":-1,""taste"":1}",,
,1432,,1432,500,stim,single-stim-button,148,348733,0.0-148.0,dietary_decision,TRUE,0,,Neutral,1432,decision,strussel,0,42,Doritosranch,"{""health"":-1,""taste"":0}","{""health"":-1,""taste"":1}",,
,329,,329,500,stim,single-stim-button,149,349576,0.0-149.0,dietary_decision,TRUE,0,,Neutral,329,decision,100Grand,0,43,Doritosranch,"{""health"":""NaN"",""taste"":1}","{""health"":-1,""taste"":1}",,
,266,,266,500,stim,single-stim-button,150,350353,0.0-150.0,dietary_decision,TRUE,0,,Neutral,266,decision,KitKat,0,44,Doritosranch,"{""health"":-1,""taste"":0}","{""health"":-1,""taste"":1}",,
,248,,248,500,stim,single-stim-button,151,351114,0.0-151.0,dietary_decision,TRUE,0,,Neutral,248,decision,specialKbar,0,45,Doritosranch,"{""health"":2,""taste"":2}","{""health"":-1,""taste"":1}",,
