"text","rt","key_press","block_duration","timing_post_trial","trial_id","trial_type","trial_index","time_elapsed","internal_node_id","exp_id","full_screen","focus_shifts","view_history","mouse_click","stim_duration","exp_stage","stim","coded_response","trial_num","reference","stim_rating","reference_rating","responses","credit_var"
"","1410","","1410","500","stim","single-stim-button","26","93473","0.0-25.0","dietary_decision","true","0","","Very_Unhealthy","1410","health_rating","cookies","-2","23","","","","",""
"","984","","984","500","stim","single-stim-button","27","94962","0.0-26.0","dietary_decision","true","0","","Very_Unhealthy","984","health_rating","laysclassic","-2","24","","","","",""
"","1897","","1897","500","stim","single-stim-button","28","97375","0.0-27.0","dietary_decision","true","0","","Very_Healthy","1897","health_rating","cranberries","2","25","","","","",""
"","3418","","3418","500","stim","single-stim-button","29","101306","0.0-28.0","dietary_decision","true","0","","Neutral","3418","health_rating","wwmuffin","0","26","","","","",""
"","1062","","1062","500","stim","single-stim-button","30","102883","0.0-29.0","dietary_decision","true","0","","Neutral","1062","health_rating","Doritosranch","0","27","","","","",""
"","2074","","2074","500","stim","single-stim-button","31","105466","0.0-30.0","dietary_decision","true","0","","Unhealthy","2074","health_rating","cookiencream","-1","28","","","","",""
"","1967","","1967","500","stim","single-stim-button","32","107948","0.0-31.0","dietary_decision","true","0","","Very_Healthy","1967","health_rating","raisins","2","29","","","","",""
"","-1","","4000","500","stim","single-stim-button","33","112467","0.0-32.0","dietary_decision","true","0","","-1","4000","health_rating","wheatcrisps","NaN","30","","","","",""
"","2678","","2678","500","stim","single-stim-button","34","115660","0.0-33.0","dietary_decision","true","0","","Neutral","2678","health_rating","blueberryyogart","0","31","","","","",""
"","1721","","1721","500","stim","single-stim-button","35","117885","0.0-34.0","dietary_decision","true","0","","Very_Unhealthy","1721","health_rating","slimfastV","-2","32","","","","",""
"","1807","","1807","500","stim","single-stim-button","36","120193","0.0-35.0","dietary_decision","true","0","","Unhealthy","1807","health_rating","KitKat","-1","33","","","","",""
"","1308","","1308","500","stim","single-stim-button","37","122008","0.0-36.0","dietary_decision","true","0","","Unhealthy","1308","health_rating","FamousAmos","-1","34","","","","",""
"","1698","","1698","500","stim","single-stim-button","38","124214","0.0-37.0","dietary_decision","true","0","","Unhealthy","1698","health_rating","100Grand","-1","35","","","","",""
"","1763","","1763","500","stim","single-stim-button","39","126478","0.0-38.0","dietary_decision","true","0","","Unhealthy","1763","health_rating","HoHo","-1","36","","","","",""
"","1698","","1698","500","stim","single-stim-button","40","128688","0.0-39.0","dietary_decision","true","0","","Very_Healthy","1698","health_rating","banana","2","37","","","","",""
"","1981","","1981","500","stim","single-stim-button","41","131177","0.0-40.0","dietary_decision","true","0","","Unhealthy","1981","health_rating","ruffles","-1","38","","","","",""
"","2054","","2054","500","stim","single-stim-button","42","133736","0.0-41.0","dietary_decision","true","0","","Unhealthy","2054","health_rating","RiceKrispyTreat","-1","39","","","","",""
"","1469","","1469","500","stim","single-stim-button","43","135706","0.0-42.0","dietary_decision","true","0","","Very_Healthy","1469","health_rating","orange","2","40","","","","",""
"","2307","","2307","500","stim","single-stim-button","44","138527","0.0-43.0","dietary_decision","true","0","","Unhealthy","2307","health_rating","sbdietbar","-1","41","","","","",""
"","1858","","1858","500","stim","single-stim-button","45","140898","0.0-44.0","dietary_decision","true","0","","Healthy","1858","health_rating","ffraspsorbet","1","42","","","","",""
"","817","","817","500","stim","single-stim-button","46","142227","0.0-45.0","dietary_decision","true","0","","Healthy","817","health_rating","redgrapes","1","43","","","","",""
"","2965","","2965","500","stim","single-stim-button","47","145704","0.0-46.0","dietary_decision","true","0","","Unhealthy","2965","health_rating","keeblerfudgestripes","-1","44","","","","",""
"","1478","","1478","500","stim","single-stim-button","48","147689","0.0-47.0","dietary_decision","true","0","","Unhealthy","1478","health_rating","MrsFields","-1","45","","","","",""
"","1482","","1482","500","stim","single-stim-button","49","149684","0.0-48.0","dietary_decision","true","0","","Unhealthy","1482","health_rating","ChipsAhoy","-1","46","","","","",""
"","1436","","1436","500","stim","single-stim-button","50","151630","0.0-49.0","dietary_decision","true","0","","Unhealthy","1436","health_rating","FlamingCheetos","-1","47","","","","",""
"","1170","","1170","500","stim","single-stim-button","51","153316","0.0-50.0","dietary_decision","true","0","","Unhealthy","1170","health_rating","orangejello","-1","48","","","","",""
"","2021","","2021","500","stim","single-stim-button","52","155841","0.0-51.0","dietary_decision","true","0","","Neutral","2021","health_rating","Ghiradelli","0","49","","","","",""
"<div class = centerbox><p class = ""center-block-text"">In the next block of trials, rate the tastiness of each food item without regard for its healthiness. Press <strong>enter</strong> to begin.</p></div>","8096","13","8096","500","start_taste","poldrack-text","53","164449","0.0-52.0","dietary_decision","true","0","","","","","","","","","","","",""
"","3163","","3163","500","stim","single-stim-button","54","168117","0.0-53.0","dietary_decision","true","0","","Neutral","3163","taste_rating","HoHo","0","0","","","","",""
"","1495","","1495","500","stim","single-stim-button","55","170123","0.0-54.0","dietary_decision","true","0","","Neutral","1495","taste_rating","reddelicious","0","1","","","","",""
"","2597","","2597","500","stim","single-stim-button","56","173221","0.0-55.0","dietary_decision","true","0","","Very_Good","2597","taste_rating","cookiencream","2","2","","","","",""
"","1694","","1694","500","stim","single-stim-button","57","175427","0.0-56.0","dietary_decision","true","0","","Neutral","1694","taste_rating","carrots","0","3","","","","",""
"","1407","","1407","500","stim","single-stim-button","58","177349","0.0-57.0","dietary_decision","true","0","","Neutral","1407","taste_rating","cellery","0","4","","","","",""
"","1531","","1531","500","stim","single-stim-button","59","179392","0.0-58.0","dietary_decision","true","0","","Good","1531","taste_rating","mixedyogart","1","5","","","","",""
"","1487","","1487","500","stim","single-stim-button","60","181381","0.0-59.0","dietary_decision","true","0","","Good","1487","taste_rating","uToberlorone","1","6","","","","",""
"","1557","","1557","500","stim","single-stim-button","61","183439","0.0-60.0","dietary_decision","true","0","","Neutral","1557","taste_rating","wheatcrisps","0","7","","","","",""
"","1399","","1399","500","stim","single-stim-button","62","185350","0.0-61.0","dietary_decision","true","0","","Good","1399","taste_rating","Lindt","1","8","","","","",""
"","1342","","1342","500","stim","single-stim-button","63","187201","0.0-62.0","dietary_decision","true","0","","Neutral","1342","taste_rating","RiceKrispyTreat","0","9","","","","",""
"","1683","","1683","500","stim","single-stim-button","64","189400","0.0-63.0","dietary_decision","true","0","","Good","1683","taste_rating","Ghiradelli","1","10","","","","",""
"","1549","","1549","500","stim","single-stim-button","65","191457","0.0-64.0","dietary_decision","true","0","","Neutral","1549","taste_rating","banana","0","11","","","","",""
"","2486","","2486","500","stim","single-stim-button","66","194458","0.0-65.0","dietary_decision","true","0","","Neutral","2486","taste_rating","ffraspsorbet","0","12","","","","",""
"","2063","","2063","500","stim","single-stim-button","67","197036","0.0-66.0","dietary_decision","true","0","","Very_Good","2063","taste_rating","Doritosranch","2","13","","","","",""
"","1408","","1408","500","stim","single-stim-button","68","198953","0.0-67.0","dietary_decision","true","0","","Good","1408","taste_rating","wwmuffin","1","14","","","","",""
"","1214","","1214","500","stim","single-stim-button","69","200675","0.0-68.0","dietary_decision","true","0","","Good","1214","taste_rating","KitKat","1","15","","","","",""
"","1666","","1666","500","stim","single-stim-button","70","202852","0.0-69.0","dietary_decision","true","0","","Bad","1666","taste_rating","cranberries","-1","16","","","","",""
"","1923","","1923","500","stim","single-stim-button","71","205276","0.0-70.0","dietary_decision","true","0","","Very_Good","1923","taste_rating","keeblerrainbow","2","17","","","","",""
"","1520","","1520","500","stim","single-stim-button","72","207302","0.0-71.0","dietary_decision","true","0","","Neutral","1520","taste_rating","cookies","0","18","","","","",""
"","2598","","2598","500","stim","single-stim-button","73","210413","0.0-72.0","dietary_decision","true","0","","Bad","2598","taste_rating","sbdietbar","-1","19","","","","",""
"","2251","","2251","500","stim","single-stim-button","74","213179","0.0-73.0","dietary_decision","true","0","","Neutral","2251","taste_rating","specialKbar","0","20","","","","",""
"","1412","","1412","500","stim","single-stim-button","75","215099","0.0-74.0","dietary_decision","true","0","","Good","1412","taste_rating","Oreos","1","21","","","","",""
"","1676","","1676","500","stim","single-stim-button","76","217278","0.0-75.0","dietary_decision","true","0","","Neutral","1676","taste_rating","grannysmith","0","22","","","","",""
"","1865","","1865","500","stim","single-stim-button","77","219643","0.0-76.0","dietary_decision","true","0","","Good","1865","taste_rating","strawberries","1","23","","","","",""
"","1716","","1716","500","stim","single-stim-button","78","221871","0.0-77.0","dietary_decision","true","0","","Bad","1716","taste_rating","sbcrackers","-1","24","","","","",""
"","1463","","1463","500","stim","single-stim-button","79","223845","0.0-78.0","dietary_decision","true","0","","Neutral","1463","taste_rating","cherryicecream","0","25","","","","",""
"","2569","","2569","500","stim","single-stim-button","80","226925","0.0-79.0","dietary_decision","true","0","","Very_Good","2569","taste_rating","icecreamsandwich","2","26","","","","",""
"","2046","","2046","500","stim","single-stim-button","81","229485","0.0-80.0","dietary_decision","true","0","","Good","2046","taste_rating","Reeses","1","27","","","","",""
"","1839","","1839","500","stim","single-stim-button","82","231837","0.0-81.0","dietary_decision","true","0","","Neutral","1839","taste_rating","redgrapes","0","28","","","","",""
"","1694","","1694","500","stim","single-stim-button","83","234045","0.0-82.0","dietary_decision","true","0","","Good","1694","taste_rating","uTwix","1","29","","","","",""
"","1732","","1732","500","stim","single-stim-button","84","236278","0.0-83.0","dietary_decision","true","0","","Good","1732","taste_rating","frozenyogart","1","30","","","","",""
"","1143","","1143","500","stim","single-stim-button","85","237921","0.0-84.0","dietary_decision","true","0","","Very_Good","1143","taste_rating","laysclassic","2","31","","","","",""
"","2461","","2461","500","stim","single-stim-button","86","240895","0.0-85.0","dietary_decision","true","0","","Good","2461","taste_rating","blueberryyogart","1","32","","","","",""
"","1294","","1294","500","stim","single-stim-button","87","242697","0.0-86.0","dietary_decision","true","0","","Very_Good","1294","taste_rating","MrsFields","2","33","","","","",""
"","1503","","1503","500","stim","single-stim-button","88","244714","0.0-87.0","dietary_decision","true","0","","Good","1503","taste_rating","butterfinger","1","34","","","","",""
"","1636","","1636","500","stim","single-stim-button","89","246861","0.0-88.0","dietary_decision","true","0","","Neutral","1636","taste_rating","keeblerfudgestripes","0","35","","","","",""
"","1152","","1152","500","stim","single-stim-button","90","248527","0.0-89.0","dietary_decision","true","0","","Good","1152","taste_rating","FamousAmos","1","36","","","","",""
"","1698","","1698","500","stim","single-stim-button","91","250740","0.0-90.0","dietary_decision","true","0","","Neutral","1698","taste_rating","slimfastV","0","37","","","","",""
"","2296","","2296","500","stim","single-stim-button","92","253543","0.0-91.0","dietary_decision","true","0","","Bad","2296","taste_rating","raisins","-1","38","","","","",""
"","2386","","2386","500","stim","single-stim-button","93","256435","0.0-92.0","dietary_decision","true","0","","Good","2386","taste_rating","orangejello","1","39","","","","",""
"","1819","","1819","500","stim","single-stim-button","94","258764","0.0-93.0","dietary_decision","true","0","","Bad","1819","taste_rating","brocollincauliflower","-1","40","","","","",""
"","1735","","1735","500","stim","single-stim-button","95","261013","0.0-94.0","dietary_decision","true","0","","Neutral","1735","taste_rating","whitegrapes","0","41","","","","",""
"","1670","","1670","500","stim","single-stim-button","96","263195","0.0-95.0","dietary_decision","true","0","","Good","1670","taste_rating","slimfastC","1","42","","","","",""
"","1239","","1239","500","stim","single-stim-button","97","264947","0.0-96.0","dietary_decision","true","0","","Neutral","1239","taste_rating","ChipsAhoy","0","43","","","","",""
"","3124","","3124","500","stim","single-stim-button","98","268574","0.0-97.0","dietary_decision","true","0","","Neutral","3124","taste_rating","ruffles","0","44","","","","",""
"","1435","","1435","500","stim","single-stim-button","99","270511","0.0-98.0","dietary_decision","true","0","","Good","1435","taste_rating","FlamingCheetos","1","45","","","","",""
"","1535","","1535","500","stim","single-stim-button","100","272552","0.0-99.0","dietary_decision","true","0","","Very_Good","1535","taste_rating","wwbrownie","2","46","","","","",""
"","3135","","3135","500","stim","single-stim-button","101","276188","0.0-100.0","dietary_decision","true","0","","Neutral","3135","taste_rating","orange","0","47","","","","",""
"","1647","","1647","500","stim","single-stim-button","102","278339","0.0-101.0","dietary_decision","true","0","","Very_Good","1647","taste_rating","100Grand","2","48","","","","",""
"","1900","","1900","500","stim","single-stim-button","103","280741","0.0-102.0","dietary_decision","true","0","","Good","1900","taste_rating","strussel","1","49","","","","",""
"","","","","","setup test","call-function","104","281258","0.0-104.0","dietary_decision","true","0","","","","","","","","","","","",""
"<div class = dd_centerbox><p class = ""block-text"">In the next block of trials you should choose whether you would rather eat the food shown on each trial OR the food shown below. You will select response from ""Strong No"", ""No"", ""Neutral"", ""Yes"" and ""Strong Yes"". ""No"" means that you would rather eat the food below, while ""Yes"" means you would rather eat the food displayed on that trial.</p><p class = block-text>Take these decisions seriously. Imagine that at the end of the experiment you had to eat the food you chose in one random decision.</p><p class = block-text>Press <strong>enter</strong> to begin.</p></div></div><div class = dd_referenceBox><img class = dd_Stim src = /static/experiments/dietary_decision/images/orangejello.bmp </img></div>","29296","13","29296","500","decision_text","poldrack-text","105","310555","0.0-105.0","dietary_decision","true","0","","","","","","","","","","","",""
"","2913","","2913","500","stim","single-stim-button","106","313972","0.0-106.0","dietary_decision","true","0","","Yes","2913","decision","reddelicious","1","0","orangejello","{""health"":1,""taste"":0}","{""health"":-1,""taste"":1}","",""
"","2513","","2513","500","stim","single-stim-button","107","316995","0.0-107.0","dietary_decision","true","0","","Yes","2513","decision","Lindt","1","1","orangejello","{""health"":1,""taste"":1}","{""health"":-1,""taste"":1}","",""
"","1057","","1057","500","stim","single-stim-button","108","318563","0.0-108.0","dietary_decision","true","0","","Yes","1057","decision","Doritosranch","1","2","orangejello","{""health"":0,""taste"":2}","{""health"":-1,""taste"":1}","",""
"","806","","806","500","stim","single-stim-button","109","319881","0.0-109.0","dietary_decision","true","0","","Yes","806","decision","icecreamsandwich","1","3","orangejello","{""health"":-2,""taste"":2}","{""health"":-1,""taste"":1}","",""
"","1252","","1252","500","stim","single-stim-button","110","321636","0.0-110.0","dietary_decision","true","0","","Neutral","1252","decision","banana","0","4","orangejello","{""health"":2,""taste"":0}","{""health"":-1,""taste"":1}","",""
"","3343","","3343","500","stim","single-stim-button","111","325494","0.0-111.0","dietary_decision","true","0","","Yes","3343","decision","slimfastC","1","5","orangejello","{""health"":0,""taste"":1}","{""health"":-1,""taste"":1}","",""
"","1934","","1934","500","stim","single-stim-button","112","327938","0.0-112.0","dietary_decision","true","0","","No","1934","decision","laysclassic","-1","6","orangejello","{""health"":-2,""taste"":2}","{""health"":-1,""taste"":1}","",""
"","1463","","1463","500","stim","single-stim-button","113","329904","0.0-113.0","dietary_decision","true","0","","No","1463","decision","grannysmith","-1","7","orangejello","{""health"":2,""taste"":0}","{""health"":-1,""taste"":1}","",""
"","1959","","1959","500","stim","single-stim-button","114","332365","0.0-114.0","dietary_decision","true","0","","Strong_Yes","1959","decision","100Grand","2","8","orangejello","{""health"":-1,""taste"":2}","{""health"":-1,""taste"":1}","",""
"","1452","","1452","500","stim","single-stim-button","115","334330","0.0-115.0","dietary_decision","true","0","","No","1452","decision","brocollincauliflower","-1","9","orangejello","{""health"":0,""taste"":-1}","{""health"":-1,""taste"":1}","",""
"","1200","","1200","500","stim","single-stim-button","116","336041","0.0-116.0","dietary_decision","true","0","","Yes","1200","decision","MrsFields","1","10","orangejello","{""health"":-1,""taste"":2}","{""health"":-1,""taste"":1}","",""
"","1683","","1683","500","stim","single-stim-button","117","338240","0.0-117.0","dietary_decision","true","0","","Neutral","1683","decision","whitegrapes","0","11","orangejello","{""health"":1,""taste"":0}","{""health"":-1,""taste"":1}","",""
"","1447","","1447","500","stim","single-stim-button","118","340195","0.0-118.0","dietary_decision","true","0","","Strong_Yes","1447","decision","cookiencream","2","12","orangejello","{""health"":-1,""taste"":2}","{""health"":-1,""taste"":1}","",""
"","1349","","1349","500","stim","single-stim-button","119","342058","0.0-119.0","dietary_decision","true","0","","Yes","1349","decision","strussel","1","13","orangejello","{""health"":-1,""taste"":1}","{""health"":-1,""taste"":1}","",""
"","1934","","1934","500","stim","single-stim-button","120","344499","0.0-120.0","dietary_decision","true","0","","Neutral","1934","decision","orange","0","14","orangejello","{""health"":2,""taste"":0}","{""health"":-1,""taste"":1}","",""
"","1431","","1431","500","stim","single-stim-button","121","346444","0.0-121.0","dietary_decision","true","0","","Strong_Yes","1431","decision","KitKat","2","15","orangejello","{""health"":-1,""taste"":1}","{""health"":-1,""taste"":1}","",""
"","1412","","1412","500","stim","single-stim-button","122","348364","0.0-122.0","dietary_decision","true","0","","Neutral","1412","decision","ffraspsorbet","0","16","orangejello","{""health"":1,""taste"":0}","{""health"":-1,""taste"":1}","",""
"","1617","","1617","500","stim","single-stim-button","123","350495","0.0-123.0","dietary_decision","true","0","","Strong_Yes","1617","decision","Ghiradelli","2","17","orangejello","{""health"":0,""taste"":1}","{""health"":-1,""taste"":1}","",""
"","1636","","1636","500","stim","single-stim-button","124","352646","0.0-124.0","dietary_decision","true","0","","No","1636","decision","RiceKrispyTreat","-1","18","orangejello","{""health"":-1,""taste"":0}","{""health"":-1,""taste"":1}","",""
"","1574","","1574","500","stim","single-stim-button","125","354734","0.0-125.0","dietary_decision","true","0","","No","1574","decision","wheatcrisps","-1","19","orangejello","{""health"":""NaN"",""taste"":0}","{""health"":-1,""taste"":1}","",""
"","1546","","1546","500","stim","single-stim-button","126","356787","0.0-126.0","dietary_decision","true","0","","Yes","1546","decision","Reeses","1","20","orangejello","{""health"":""NaN"",""taste"":1}","{""health"":-1,""taste"":1}","",""
"","889","","889","500","stim","single-stim-button","127","358189","0.0-127.0","dietary_decision","true","0","","Yes","889","decision","Oreos","1","21","orangejello","{""health"":-1,""taste"":1}","{""health"":-1,""taste"":1}","",""
"","1297","","1297","500","stim","single-stim-button","128","359998","0.0-128.0","dietary_decision","true","0","","Neutral","1297","decision","cellery","0","22","orangejello","{""health"":0,""taste"":0}","{""health"":-1,""taste"":1}","",""
"","1264","","1264","500","stim","single-stim-button","129","361774","0.0-129.0","dietary_decision","true","0","","Strong_Yes","1264","decision","butterfinger","2","23","orangejello","{""health"":-1,""taste"":1}","{""health"":-1,""taste"":1}","",""
"","1582","","1582","500","stim","single-stim-button","130","363869","0.0-130.0","dietary_decision","true","0","","Strong_Yes","1582","decision","wwbrownie","2","24","orangejello","{""health"":-1,""taste"":2}","{""health"":-1,""taste"":1}","",""
"","980","","980","500","stim","single-stim-button","131","365355","0.0-131.0","dietary_decision","true","0","","Strong_Yes","980","decision","uTwix","2","25","orangejello","{""health"":-2,""taste"":1}","{""health"":-1,""taste"":1}","",""
"","1605","","1605","500","stim","single-stim-button","132","367475","0.0-132.0","dietary_decision","true","0","","No","1605","decision","cookies","-1","26","orangejello","{""health"":-2,""taste"":0}","{""health"":-1,""taste"":1}","",""
"","1643","","1643","500","stim","single-stim-button","133","369622","0.0-133.0","dietary_decision","true","0","","No","1643","decision","uToberlorone","-1","27","orangejello","{""health"":-1,""taste"":1}","{""health"":-1,""taste"":1}","",""
"","1268","","1268","500","stim","single-stim-button","134","371404","0.0-134.0","dietary_decision","true","0","","No","1268","decision","specialKbar","-1","28","orangejello","{""health"":-2,""taste"":0}","{""health"":-1,""taste"":1}","",""
"","2068","","2068","500","stim","single-stim-button","135","373977","0.0-135.0","dietary_decision","true","0","","Neutral","2068","decision","frozenyogart","0","29","orangejello","{""health"":1,""taste"":1}","{""health"":-1,""taste"":1}","",""
"","1845","","1845","500","stim","single-stim-button","136","376334","0.0-136.0","dietary_decision","true","0","","Yes","1845","decision","ChipsAhoy","1","30","orangejello","{""health"":-1,""taste"":0}","{""health"":-1,""taste"":1}","",""
"","1401","","1401","500","stim","single-stim-button","137","378240","0.0-137.0","dietary_decision","true","0","","Yes","1401","decision","wwmuffin","1","31","orangejello","{""health"":0,""taste"":1}","{""health"":-1,""taste"":1}","",""
"","1729","","1729","500","stim","single-stim-button","138","380484","0.0-138.0","dietary_decision","true","0","","Strong_No","1729","decision","cranberries","-2","32","orangejello","{""health"":2,""taste"":-1}","{""health"":-1,""taste"":1}","",""
"","1773","","1773","500","stim","single-stim-button","139","382760","0.0-139.0","dietary_decision","true","0","","No","1773","decision","strawberries","-1","33","orangejello","{""health"":2,""taste"":1}","{""health"":-1,""taste"":1}","",""
"","1478","","1478","500","stim","single-stim-button","140","384750","0.0-140.0","dietary_decision","true","0","","Yes","1478","decision","FamousAmos","1","34","orangejello","{""health"":-1,""taste"":1}","{""health"":-1,""taste"":1}","",""
"","1305","","1305","500","stim","single-stim-button","141","386570","0.0-141.0","dietary_decision","true","0","","Strong_Yes","1305","decision","HoHo","2","35","orangejello","{""health"":-1,""taste"":0}","{""health"":-1,""taste"":1}","",""
"","1341","","1341","500","stim","single-stim-button","142","388427","0.0-142.0","dietary_decision","true","0","","Neutral","1341","decision","blueberryyogart","0","36","orangejello","{""health"":0,""taste"":1}","{""health"":-1,""taste"":1}","",""
"","1539","","1539","500","stim","single-stim-button","143","390471","0.0-143.0","dietary_decision","true","0","","No","1539","decision","sbdietbar","-1","37","orangejello","{""health"":-1,""taste"":-1}","{""health"":-1,""taste"":1}","",""
"","1588","","1588","500","stim","single-stim-button","144","392572","0.0-144.0","dietary_decision","true","0","","No","1588","decision","mixedyogart","-1","38","orangejello","{""health"":1,""taste"":1}","{""health"":-1,""taste"":1}","",""
"","1295","","1295","500","stim","single-stim-button","145","394378","0.0-145.0","dietary_decision","true","0","","No","1295","decision","redgrapes","-1","39","orangejello","{""health"":1,""taste"":0}","{""health"":-1,""taste"":1}","",""
"","1804","","1804","500","stim","single-stim-button","146","396694","0.0-146.0","dietary_decision","true","0","","No","1804","decision","carrots","-1","40","orangejello","{""health"":0,""taste"":0}","{""health"":-1,""taste"":1}","",""
"","1617","","1617","500","stim","single-stim-button","147","398825","0.0-147.0","dietary_decision","true","0","","Neutral","1617","decision","keeblerfudgestripes","0","41","orangejello","{""health"":-1,""taste"":0}","{""health"":-1,""taste"":1}","",""
"","1968","","1968","500","stim","single-stim-button","148","401298","0.0-148.0","dietary_decision","true","0","","No","1968","decision","ruffles","-1","42","orangejello","{""health"":-1,""taste"":0}","{""health"":-1,""taste"":1}","",""
"","2848","","2848","500","stim","single-stim-button","149","404656","0.0-149.0","dietary_decision","true","0","","Yes","2848","decision","cherryicecream","1","43","orangejello","{""health"":-1,""taste"":0}","{""health"":-1,""taste"":1}","",""
"","1815","","1815","500","stim","single-stim-button","150","406985","0.0-150.0","dietary_decision","true","0","","Neutral","1815","decision","FlamingCheetos","0","44","orangejello","{""health"":-1,""taste"":1}","{""health"":-1,""taste"":1}","",""
"","1920","","1920","500","stim","single-stim-button","151","409412","0.0-151.0","dietary_decision","true","0","","Strong_No","1920","decision","raisins","-2","45","orangejello","{""health"":2,""taste"":-1}","{""health"":-1,""taste"":1}","",""
"","1322","","1322","500","stim","single-stim-button","152","411246","0.0-152.0","dietary_decision","true","0","","No","1322","decision","slimfastV","-1","46","orangejello","{""health"":-2,""taste"":0}","{""health"":-1,""taste"":1}","",""
"","1311","","1311","500","stim","single-stim-button","153","413072","0.0-153.0","dietary_decision","true","0","","No","1311","decision","keeblerrainbow","-1","47","orangejello","{""health"":-1,""taste"":2}","{""health"":-1,""taste"":1}","",""
